instance,benchmark_name,class,abs_improvement,abs_improvement,abs_improvement,time,time,time,time,solver_config
,,,count_nonzero,sum,amax,mean,amin,amax,std,
massachusetts-archiver_20151219_0121.gml.lp.gr,transit,atmost2000,1,6,6,220.802,220.802,220.802,,jdrasil-b150-n1
massachusetts-archiver_20151219_0121.gml.lp.gr,transit,atmost2000,1,6,6,997.935,997.935,997.935,,tcs-b100-n1
massachusetts_bay_2015-12.gml.lp.gr,transit,atmost2000,1,4,4,76.941,76.941,76.941,,tcs-b75-n1
massachusetts_bay_2015-12.gml.lp.gr,transit,atmost2000,1,5,5,101.862,101.862,101.862,,jdrasil-b75-n1
massachusetts_bay_2015-12.gml.lp.gr,transit,atmost2000,1,6,6,199.829,199.829,199.829,,jdrasil-b100-n1
massachusetts_bay_2015-12.gml.lp.gr,transit,atmost2000,1,6,6,210.175,210.175,210.175,,jdrasil-b75t1800-n1
massachusetts_bay_2015-12.gml.lp.gr,transit,atmost2000,1,6,6,1369.85,1369.85,1369.85,,jdrasil-b125-n1
massachusetts_bay_2015-12.gml.lp.gr,transit,atmost2000,1,7,7,2213.58,2213.58,2213.58,,tcs-b100-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,1,1,5.927,5.927,5.927,,tcs-b50-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,1,1,6.4301,6.4301,6.4301,,tcs-b150-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,1,1,6.6418,6.6418,6.6418,,tcs-b75-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,1,1,6.8911,6.8911,6.8911,,tcs-b100-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,1,1,7.0097,7.0097,7.0097,,tcs-b125-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,1,1,8.8305,8.8305,8.8305,,jdrasil-b50-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,1,1,9.429,9.429,9.429,,jdrasil-b125-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,1,1,10.0406,10.0406,10.0406,,jdrasil-b150-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,1,1,10.2235,10.2235,10.2235,,jdrasil-b100-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,1,1,10.7349,10.7349,10.7349,,jdrasil-b75t1800-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,1,1,11.2063,11.2063,11.2063,,jdrasil-b75-n1
massachusetts_wrta_2015-01-24.gml.lp.gr,transit,atmost200,1,1,1,3.033,3.033,3.033,,tcs-b50-n1
massachusetts_wrta_2015-01-24.gml.lp.gr,transit,atmost200,1,1,1,3.0832,3.0832,3.0832,,tcs-b75-n1
massachusetts_wrta_2015-01-24.gml.lp.gr,transit,atmost200,1,1,1,3.1393,3.1393,3.1393,,tcs-b125-n1
massachusetts_wrta_2015-01-24.gml.lp.gr,transit,atmost200,1,1,1,3.5226,3.5226,3.5226,,tcs-b100-n1
massachusetts_wrta_2015-01-24.gml.lp.gr,transit,atmost200,1,1,1,4.2006,4.2006,4.2006,,tcs-b150-n1
mastermind_03_08_03-0000.edge,networks,atmost2000,1,1,1,7.0132,7.0132,7.0132,,htd-b150-n1
mastermind_03_08_03-0000.edge,networks,atmost2000,1,1,1,9.3208,9.3208,9.3208,,htd-b100-n1
mastermind_03_08_03-0000.edge,networks,atmost2000,1,1,1,183.098,183.098,183.098,,jdrasil-b75-n1
mastermind_03_08_03-0000.edge,networks,atmost2000,1,1,1,876.504,876.504,876.504,,tcs-b100-n1
mastermind_03_08_03-0000.edge,networks,atmost2000,1,1,1,949.277,949.277,949.277,,tcs-b150-n1
mastermind_03_08_03-0000.edge,networks,atmost2000,1,1,1,956.874,956.874,956.874,,tcs-b125-n1
mastermind_03_08_03-0000.edge,networks,atmost2000,1,1,1,1597.03,1597.03,1597.03,,tcs-b75-n1
mastermind_03_08_03-0001.edge,networks,atmost2000,1,1,1,7.7461,7.7461,7.7461,,htd-b150-n1
mastermind_03_08_03-0001.edge,networks,atmost2000,1,1,1,8.0717,8.0717,8.0717,,htd-b100-n1
mastermind_03_08_03-0001.edge,networks,atmost2000,1,1,1,145.193,145.193,145.193,,jdrasil-b75-n1
mastermind_03_08_03-0001.edge,networks,atmost2000,1,1,1,891.088,891.088,891.088,,tcs-b100-n1
mastermind_03_08_03-0001.edge,networks,atmost2000,1,1,1,905.67,905.67,905.67,,tcs-b125-n1
mastermind_03_08_03-0001.edge,networks,atmost2000,1,1,1,972.22,972.22,972.22,,tcs-b150-n1
mastermind_03_08_03-0001.edge,networks,atmost2000,1,1,1,1598.21,1598.21,1598.21,,tcs-b75-n1
mastermind_03_08_03-0002.edge,networks,atmost2000,1,1,1,6.6296,6.6296,6.6296,,htd-b100-n1
mastermind_03_08_03-0002.edge,networks,atmost2000,1,1,1,6.8967,6.8967,6.8967,,htd-b150-n1
mastermind_03_08_03-0002.edge,networks,atmost2000,1,1,1,488.953,488.953,488.953,,jdrasil-b75-n1
mastermind_03_08_03-0002.edge,networks,atmost2000,1,1,1,892.198,892.198,892.198,,tcs-b125-n1
mastermind_03_08_03-0002.edge,networks,atmost2000,1,1,1,901.736,901.736,901.736,,tcs-b100-n1
mastermind_03_08_03-0002.edge,networks,atmost2000,1,1,1,970.017,970.017,970.017,,tcs-b150-n1
mastermind_03_08_03-0002.edge,networks,atmost2000,1,1,1,1602.34,1602.34,1602.34,,tcs-b75-n1
mastermind_03_08_03-0003.edge,networks,atmost2000,1,1,1,6.263,6.263,6.263,,htd-b100-n1
mastermind_03_08_03-0003.edge,networks,atmost2000,1,1,1,6.2946,6.2946,6.2946,,htd-b150-n1
mastermind_03_08_03-0003.edge,networks,atmost2000,1,1,1,36.1836,36.1836,36.1836,,jdrasil-b50-n1
mastermind_03_08_03-0003.edge,networks,atmost2000,1,1,1,429.493,429.493,429.493,,tcs-b75-n1
mastermind_03_08_03-0003.edge,networks,atmost2000,1,1,1,591.816,591.816,591.816,,jdrasil-b75-n1
mastermind_03_08_03-0003.edge,networks,atmost2000,1,1,1,974.523,974.523,974.523,,tcs-b100-n1
mastermind_03_08_03-0003.edge,networks,atmost2000,1,1,1,986.668,986.668,986.668,,tcs-b125-n1
mastermind_03_08_03-0003.edge,networks,atmost2000,1,1,1,1102.21,1102.21,1102.21,,tcs-b150-n1
mastermind_03_08_03-0004.edge,networks,atmost2000,1,1,1,10.9136,10.9136,10.9136,,tcs-b50-n1
mastermind_03_08_03-0004.edge,networks,atmost2000,1,1,1,20.9777,20.9777,20.9777,,jdrasil-b50-n1
mastermind_03_08_03-0004.edge,networks,atmost2000,1,1,1,21.4471,21.4471,21.4471,,tcs-b75-n1
mastermind_03_08_03-0004.edge,networks,atmost2000,1,1,1,907.082,907.082,907.082,,jdrasil-b75-n1
mastermind_03_08_03-0004.edge,networks,atmost2000,1,2,2,8.6177,8.6177,8.6177,,htd-b100-n1
mastermind_03_08_03-0004.edge,networks,atmost2000,1,2,2,10.9077,10.9077,10.9077,,htd-b150-n1
mastermind_03_08_03-0004.edge,networks,atmost2000,1,2,2,991.048,991.048,991.048,,tcs-b125-n1
mastermind_03_08_03-0004.edge,networks,atmost2000,1,2,2,994.058,994.058,994.058,,tcs-b150-n1
mastermind_03_08_03-0004.edge,networks,atmost2000,1,2,2,1947.95,1947.95,1947.95,,tcs-b100-n1
mastermind_03_08_03-0005.edge,networks,atmost2000,1,1,1,6.069,6.069,6.069,,htd-b150-n1
mastermind_03_08_03-0005.edge,networks,atmost2000,1,1,1,10.3708,10.3708,10.3708,,htd-b100-n1
mastermind_03_08_03-0005.edge,networks,atmost2000,1,1,1,457.304,457.304,457.304,,jdrasil-b75-n1
mastermind_03_08_03-0005.edge,networks,atmost2000,1,1,1,531.096,531.096,531.096,,tcs-b75-n1
mastermind_03_08_03-0005.edge,networks,atmost2000,1,1,1,1165.8,1165.8,1165.8,,tcs-b100-n1
mastermind_03_08_03-0005.edge,networks,atmost2000,1,1,1,1175.39,1175.39,1175.39,,tcs-b125-n1
mastermind_03_08_03-0005.edge,networks,atmost2000,1,1,1,1350.9,1350.9,1350.9,,tcs-b150-n1
mastermind_03_08_03-0006.edge,networks,atmost2000,1,1,1,11.2169,11.2169,11.2169,,tcs-b50-n1
mastermind_03_08_03-0006.edge,networks,atmost2000,1,1,1,14.1479,14.1479,14.1479,,jdrasil-b25-n1
mastermind_03_08_03-0006.edge,networks,atmost2000,1,1,1,22.303,22.303,22.303,,jdrasil-b50-n1
mastermind_03_08_03-0006.edge,networks,atmost2000,1,1,1,165.346,165.346,165.346,,jdrasil-b75-n1
mastermind_03_08_03-0006.edge,networks,atmost2000,1,2,2,7.0827,7.0827,7.0827,,htd-b100-n1
mastermind_03_08_03-0006.edge,networks,atmost2000,1,2,2,7.5499,7.5499,7.5499,,htd-b150-n1
mastermind_03_08_03-0006.edge,networks,atmost2000,1,2,2,280.656,280.656,280.656,,tcs-b75-n1
mastermind_03_08_03-0006.edge,networks,atmost2000,1,2,2,1100.93,1100.93,1100.93,,tcs-b125-n1
mastermind_03_08_03-0006.edge,networks,atmost2000,1,2,2,1127.2,1127.2,1127.2,,tcs-b150-n1
mastermind_03_08_03-0006.edge,networks,atmost2000,1,2,2,3682.79,3682.79,3682.79,,tcs-b100-n1
mastermind_03_08_03-0007.edge,networks,atmost2000,1,1,1,6.5857,6.5857,6.5857,,htd-b150-n1
mastermind_03_08_03-0007.edge,networks,atmost2000,1,1,1,8.1154,8.1154,8.1154,,htd-b100-n1
mastermind_03_08_03-0007.edge,networks,atmost2000,1,1,1,284.752,284.752,284.752,,jdrasil-b75-n1
mastermind_03_08_03-0007.edge,networks,atmost2000,1,1,1,344.534,344.534,344.534,,tcs-b75-n1
mastermind_03_08_03-0007.edge,networks,atmost2000,1,1,1,1160.98,1160.98,1160.98,,tcs-b100-n1
mastermind_03_08_03-0007.edge,networks,atmost2000,1,1,1,1181.39,1181.39,1181.39,,tcs-b125-n1
mastermind_03_08_03-0007.edge,networks,atmost2000,1,1,1,1347.95,1347.95,1347.95,,tcs-b150-n1
mastermind_03_08_03-0008.edge,networks,atmost2000,1,1,1,6.2031,6.2031,6.2031,,htd-b100-n1
mastermind_03_08_03-0008.edge,networks,atmost2000,1,1,1,6.7324,6.7324,6.7324,,htd-b150-n1
mastermind_03_08_03-0008.edge,networks,atmost2000,1,1,1,183.819,183.819,183.819,,jdrasil-b75-n1
mastermind_03_08_03-0008.edge,networks,atmost2000,1,1,1,886.242,886.242,886.242,,tcs-b100-n1
mastermind_03_08_03-0008.edge,networks,atmost2000,1,1,1,916.61,916.61,916.61,,tcs-b125-n1
mastermind_03_08_03-0008.edge,networks,atmost2000,1,1,1,938.51,938.51,938.51,,tcs-b150-n1
mastermind_03_08_03-0008.edge,networks,atmost2000,1,1,1,1612.14,1612.14,1612.14,,tcs-b75-n1
mastermind_03_08_03-0009.edge,networks,atmost2000,1,1,1,5.8517,5.8517,5.8517,,htd-b100-n1
mastermind_03_08_03-0009.edge,networks,atmost2000,1,1,1,6.2109,6.2109,6.2109,,htd-b150-n1
mastermind_03_08_03-0009.edge,networks,atmost2000,1,1,1,434.855,434.855,434.855,,jdrasil-b75-n1
mastermind_03_08_03-0009.edge,networks,atmost2000,1,1,1,704.458,704.458,704.458,,tcs-b125-n1
mastermind_03_08_03-0009.edge,networks,atmost2000,1,1,1,717.879,717.879,717.879,,tcs-b100-n1
mastermind_03_08_03-0009.edge,networks,atmost2000,1,1,1,856.375,856.375,856.375,,tcs-b150-n1
mastermind_03_08_03-0009.edge,networks,atmost2000,1,1,1,1139.09,1139.09,1139.09,,tcs-b75-n1
mastermind_03_08_03-0010.edge,networks,atmost2000,1,1,1,10.5279,10.5279,10.5279,,tcs-b50-n1
mastermind_03_08_03-0010.edge,networks,atmost2000,1,1,1,21.5611,21.5611,21.5611,,tcs-b75-n1
mastermind_03_08_03-0010.edge,networks,atmost2000,1,1,1,23.3814,23.3814,23.3814,,jdrasil-b50-n1
mastermind_03_08_03-0010.edge,networks,atmost2000,1,1,1,901.658,901.658,901.658,,jdrasil-b75-n1
mastermind_03_08_03-0010.edge,networks,atmost2000,1,2,2,8.9148,8.9148,8.9148,,htd-b150-n1
mastermind_03_08_03-0010.edge,networks,atmost2000,1,2,2,9.7286,9.7286,9.7286,,htd-b100-n1
mastermind_03_08_03-0010.edge,networks,atmost2000,1,2,2,1029.69,1029.69,1029.69,,tcs-b150-n1
mastermind_03_08_03-0010.edge,networks,atmost2000,1,2,2,1054.08,1054.08,1054.08,,tcs-b125-n1
mastermind_03_08_03-0010.edge,networks,atmost2000,1,2,2,1950.02,1950.02,1950.02,,tcs-b100-n1
mastermind_03_08_03-0011.edge,networks,atmost2000,1,1,1,6.6892,6.6892,6.6892,,htd-b100-n1
mastermind_03_08_03-0011.edge,networks,atmost2000,1,1,1,7.2791,7.2791,7.2791,,htd-b150-n1
mastermind_03_08_03-0011.edge,networks,atmost2000,1,1,1,496.833,496.833,496.833,,jdrasil-b75-n1
mastermind_03_08_03-0011.edge,networks,atmost2000,1,1,1,897.091,897.091,897.091,,tcs-b125-n1
mastermind_03_08_03-0011.edge,networks,atmost2000,1,1,1,897.11,897.11,897.11,,tcs-b100-n1
mastermind_03_08_03-0011.edge,networks,atmost2000,1,1,1,975.852,975.852,975.852,,tcs-b150-n1
mastermind_03_08_03-0011.edge,networks,atmost2000,1,1,1,1600.87,1600.87,1600.87,,tcs-b75-n1
mastermind_03_08_03-0012.edge,networks,atmost2000,1,1,1,7.587,7.587,7.587,,htd-b150-n1
mastermind_03_08_03-0012.edge,networks,atmost2000,1,1,1,8.0929,8.0929,8.0929,,htd-b100-n1
mastermind_03_08_03-0012.edge,networks,atmost2000,1,1,1,508.154,508.154,508.154,,jdrasil-b75-n1
mastermind_03_08_03-0012.edge,networks,atmost2000,1,1,1,873.151,873.151,873.151,,tcs-b100-n1
mastermind_03_08_03-0012.edge,networks,atmost2000,1,1,1,887.099,887.099,887.099,,tcs-b125-n1
mastermind_03_08_03-0012.edge,networks,atmost2000,1,1,1,977.38,977.38,977.38,,tcs-b150-n1
mastermind_03_08_03-0012.edge,networks,atmost2000,1,1,1,1603.38,1603.38,1603.38,,tcs-b75-n1
mastermind_03_08_03-0013.edge,networks,atmost2000,1,1,1,7.4752,7.4752,7.4752,,htd-b100-n1
mastermind_03_08_03-0013.edge,networks,atmost2000,1,1,1,7.7782,7.7782,7.7782,,htd-b150-n1
mastermind_03_08_03-0013.edge,networks,atmost2000,1,1,1,506.771,506.771,506.771,,jdrasil-b75-n1
mastermind_03_08_03-0013.edge,networks,atmost2000,1,1,1,876.39,876.39,876.39,,tcs-b125-n1
mastermind_03_08_03-0013.edge,networks,atmost2000,1,1,1,906.588,906.588,906.588,,tcs-b100-n1
mastermind_03_08_03-0013.edge,networks,atmost2000,1,1,1,967.359,967.359,967.359,,tcs-b150-n1
mastermind_03_08_03-0013.edge,networks,atmost2000,1,1,1,1598.95,1598.95,1598.95,,tcs-b75-n1
mastermind_03_08_03-0014.edge,networks,atmost2000,1,1,1,6.8322,6.8322,6.8322,,htd-b150-n1
mastermind_03_08_03-0014.edge,networks,atmost2000,1,1,1,7.7774,7.7774,7.7774,,htd-b100-n1
mastermind_03_08_03-0014.edge,networks,atmost2000,1,1,1,498.939,498.939,498.939,,jdrasil-b75-n1
mastermind_03_08_03-0014.edge,networks,atmost2000,1,1,1,870.174,870.174,870.174,,tcs-b100-n1
mastermind_03_08_03-0014.edge,networks,atmost2000,1,1,1,872.579,872.579,872.579,,tcs-b125-n1
mastermind_03_08_03-0014.edge,networks,atmost2000,1,1,1,954.501,954.501,954.501,,tcs-b150-n1
mastermind_03_08_03-0014.edge,networks,atmost2000,1,1,1,1634.98,1634.98,1634.98,,tcs-b75-n1
mastermind_03_08_03-0015.edge,networks,atmost2000,1,1,1,7.5652,7.5652,7.5652,,htd-b100-n1
mastermind_03_08_03-0015.edge,networks,atmost2000,1,1,1,7.5771,7.5771,7.5771,,htd-b150-n1
mastermind_03_08_03-0015.edge,networks,atmost2000,1,1,1,482.075,482.075,482.075,,jdrasil-b75-n1
mastermind_03_08_03-0015.edge,networks,atmost2000,1,1,1,901.402,901.402,901.402,,tcs-b125-n1
mastermind_03_08_03-0015.edge,networks,atmost2000,1,1,1,906.813,906.813,906.813,,tcs-b100-n1
mastermind_03_08_03-0015.edge,networks,atmost2000,1,1,1,944.387,944.387,944.387,,tcs-b150-n1
mastermind_03_08_03-0015.edge,networks,atmost2000,1,1,1,1607.44,1607.44,1607.44,,tcs-b75-n1
mastermind_03_08_04-0000.edge,networks,atmost5000,1,1,1,14.5236,14.5236,14.5236,,htd-b100-n1
mastermind_03_08_04-0000.edge,networks,atmost5000,1,1,1,18.8552,18.8552,18.8552,,htd-b150-n1
mastermind_03_08_04-0000.edge,networks,atmost5000,1,1,1,43.034,43.034,43.034,,jdrasil-b75-n1
mastermind_03_08_04-0000.edge,networks,atmost5000,1,1,1,71.2331,71.2331,71.2331,,jdrasil-b100-n1
mastermind_03_08_04-0000.edge,networks,atmost5000,1,2,2,341.163,341.163,341.163,,jdrasil-b75t1800-n1
mastermind_03_08_04-0000.edge,networks,atmost5000,1,2,2,1612.31,1612.31,1612.31,,jdrasil-b125-n1
mastermind_03_08_04-0001.edge,networks,atmost5000,1,1,1,41.2909,41.2909,41.2909,,jdrasil-b75-n1
mastermind_03_08_04-0001.edge,networks,atmost5000,1,1,1,68.3644,68.3644,68.3644,,jdrasil-b100-n1
mastermind_03_08_04-0001.edge,networks,atmost5000,1,1,1,79.3137,79.3137,79.3137,,jdrasil-b75t1800-n1
mastermind_03_08_04-0001.edge,networks,atmost5000,1,2,2,1559.14,1559.14,1559.14,,jdrasil-b125-n1
mastermind_03_08_04-0002.edge,networks,atmost5000,1,1,1,11.9358,11.9358,11.9358,,htd-b100-n1
mastermind_03_08_04-0002.edge,networks,atmost5000,1,1,1,12.6285,12.6285,12.6285,,htd-b150-n1
mastermind_03_08_04-0002.edge,networks,atmost5000,1,1,1,20.4977,20.4977,20.4977,,tcs-b50-n1
mastermind_03_08_04-0002.edge,networks,atmost5000,1,1,1,30.2091,30.2091,30.2091,,jdrasil-b50-n1
mastermind_03_08_04-0002.edge,networks,atmost5000,1,1,1,38.7749,38.7749,38.7749,,jdrasil-b75-n1
mastermind_03_08_04-0002.edge,networks,atmost5000,1,1,1,48.5208,48.5208,48.5208,,jdrasil-b75t1800-n1
mastermind_03_08_04-0002.edge,networks,atmost5000,1,1,1,51.6422,51.6422,51.6422,,jdrasil-b100-n1
mastermind_03_08_04-0002.edge,networks,atmost5000,1,1,1,113.158,113.158,113.158,,tcs-b75-n1
mastermind_03_08_04-0002.edge,networks,atmost5000,1,1,1,247.464,247.464,247.464,,jdrasil-b125-n1
mastermind_03_08_04-0003.edge,networks,atmost5000,1,1,1,19.0941,19.0941,19.0941,,htd-b100-n1
mastermind_03_08_04-0003.edge,networks,atmost5000,1,1,1,20.6055,20.6055,20.6055,,htd-b150-n1
mastermind_03_08_04-0003.edge,networks,atmost5000,1,1,1,37.4705,37.4705,37.4705,,jdrasil-b75-n1
mastermind_03_08_04-0003.edge,networks,atmost5000,1,1,1,64.5897,64.5897,64.5897,,jdrasil-b100-n1
mastermind_03_08_04-0003.edge,networks,atmost5000,1,1,1,64.9562,64.9562,64.9562,,jdrasil-b75t1800-n1
mastermind_03_08_04-0003.edge,networks,atmost5000,1,1,1,228.001,228.001,228.001,,tcs-b75-n1
mastermind_03_08_04-0003.edge,networks,atmost5000,1,1,1,1854.6,1854.6,1854.6,,jdrasil-b125-n1
mastermind_03_08_04-0004.edge,networks,atmost5000,1,1,1,20.4153,20.4153,20.4153,,tcs-b50-n1
mastermind_03_08_04-0004.edge,networks,atmost5000,1,2,2,14.67,14.67,14.67,,htd-b100-n1
mastermind_03_08_04-0004.edge,networks,atmost5000,1,2,2,32.8787,32.8787,32.8787,,jdrasil-b50-n1
mastermind_03_08_04-0004.edge,networks,atmost5000,1,3,3,16.5809,16.5809,16.5809,,htd-b150-n1
mastermind_03_08_04-0004.edge,networks,atmost5000,1,4,4,48.1477,48.1477,48.1477,,jdrasil-b75-n1
mastermind_03_08_04-0004.edge,networks,atmost5000,1,4,4,86.7788,86.7788,86.7788,,tcs-b75-n1
mastermind_03_08_04-0004.edge,networks,atmost5000,1,4,4,528.542,528.542,528.542,,tcs-b100-n1
mastermind_03_08_04-0004.edge,networks,atmost5000,1,5,5,815.031,815.031,815.031,,jdrasil-b100-n1
mastermind_03_08_04-0004.edge,networks,atmost5000,1,5,5,872.426,872.426,872.426,,jdrasil-b75t1800-n1
mastermind_03_08_04-0005.edge,networks,atmost5000,1,1,1,12.0692,12.0692,12.0692,,htd-b100-n1
mastermind_03_08_04-0005.edge,networks,atmost5000,1,1,1,14.0929,14.0929,14.0929,,htd-b150-n1
mastermind_03_08_04-0005.edge,networks,atmost5000,1,1,1,19.6765,19.6765,19.6765,,tcs-b50-n1
mastermind_03_08_04-0005.edge,networks,atmost5000,1,1,1,31.2686,31.2686,31.2686,,jdrasil-b50-n1
mastermind_03_08_04-0005.edge,networks,atmost5000,1,1,1,41.0779,41.0779,41.0779,,jdrasil-b75-n1
mastermind_03_08_04-0005.edge,networks,atmost5000,1,1,1,48.0889,48.0889,48.0889,,jdrasil-b100-n1
mastermind_03_08_04-0005.edge,networks,atmost5000,1,1,1,49.1662,49.1662,49.1662,,jdrasil-b75t1800-n1
mastermind_03_08_04-0005.edge,networks,atmost5000,1,1,1,113.699,113.699,113.699,,tcs-b75-n1
mastermind_03_08_04-0005.edge,networks,atmost5000,1,1,1,265.719,265.719,265.719,,jdrasil-b125-n1
mastermind_03_08_04-0006.edge,networks,atmost5000,1,1,1,20.6825,20.6825,20.6825,,tcs-b50-n1
mastermind_03_08_04-0006.edge,networks,atmost5000,1,2,2,15.8943,15.8943,15.8943,,htd-b100-n1
mastermind_03_08_04-0006.edge,networks,atmost5000,1,2,2,16.0874,16.0874,16.0874,,htd-b150-n1
mastermind_03_08_04-0006.edge,networks,atmost5000,1,2,2,32.0232,32.0232,32.0232,,jdrasil-b50-n1
mastermind_03_08_04-0006.edge,networks,atmost5000,1,3,3,1040.58,1040.58,1040.58,,jdrasil-b100-n1
mastermind_03_08_04-0006.edge,networks,atmost5000,1,3,3,1154.62,1154.62,1154.62,,jdrasil-b75t1800-n1
mastermind_03_08_04-0006.edge,networks,atmost5000,1,4,4,53.7121,53.7121,53.7121,,jdrasil-b75-n1
mastermind_03_08_04-0006.edge,networks,atmost5000,1,4,4,85.5868,85.5868,85.5868,,tcs-b75-n1
mastermind_03_08_04-0006.edge,networks,atmost5000,1,4,4,489.12,489.12,489.12,,tcs-b100-n1
mastermind_03_08_04-0007.edge,networks,atmost5000,1,1,1,12.2971,12.2971,12.2971,,htd-b100-n1
mastermind_03_08_04-0007.edge,networks,atmost5000,1,1,1,12.3324,12.3324,12.3324,,htd-b150-n1
mastermind_03_08_04-0007.edge,networks,atmost5000,1,1,1,20.3972,20.3972,20.3972,,tcs-b50-n1
mastermind_03_08_04-0007.edge,networks,atmost5000,1,1,1,29.2876,29.2876,29.2876,,jdrasil-b50-n1
mastermind_03_08_04-0007.edge,networks,atmost5000,1,1,1,42.847,42.847,42.847,,jdrasil-b75-n1
mastermind_03_08_04-0007.edge,networks,atmost5000,1,1,1,47.9362,47.9362,47.9362,,jdrasil-b100-n1
mastermind_03_08_04-0007.edge,networks,atmost5000,1,1,1,50.5762,50.5762,50.5762,,jdrasil-b75t1800-n1
mastermind_03_08_04-0007.edge,networks,atmost5000,1,1,1,112.014,112.014,112.014,,tcs-b75-n1
mastermind_03_08_04-0007.edge,networks,atmost5000,1,1,1,271.724,271.724,271.724,,jdrasil-b125-n1
mastermind_03_08_04-0008.edge,networks,atmost5000,1,1,1,17.7015,17.7015,17.7015,,htd-b100-n1
mastermind_03_08_04-0008.edge,networks,atmost5000,1,1,1,22.7038,22.7038,22.7038,,htd-b150-n1
mastermind_03_08_04-0008.edge,networks,atmost5000,1,1,1,38.2832,38.2832,38.2832,,jdrasil-b50-n1
mastermind_03_08_04-0008.edge,networks,atmost5000,1,1,1,50.3505,50.3505,50.3505,,jdrasil-b75-n1
mastermind_03_08_04-0008.edge,networks,atmost5000,1,1,1,780.403,780.403,780.403,,jdrasil-b75t1800-n1
mastermind_03_08_04-0008.edge,networks,atmost5000,1,1,1,849.092,849.092,849.092,,jdrasil-b100-n1
mastermind_03_08_04-0009.edge,networks,atmost5000,1,1,1,12.2649,12.2649,12.2649,,htd-b100-n1
mastermind_03_08_04-0009.edge,networks,atmost5000,1,1,1,12.9632,12.9632,12.9632,,htd-b150-n1
mastermind_03_08_04-0009.edge,networks,atmost5000,1,1,1,20.4711,20.4711,20.4711,,tcs-b50-n1
mastermind_03_08_04-0009.edge,networks,atmost5000,1,1,1,29.936,29.936,29.936,,jdrasil-b50-n1
mastermind_03_08_04-0009.edge,networks,atmost5000,1,1,1,40.6197,40.6197,40.6197,,jdrasil-b75-n1
mastermind_03_08_04-0009.edge,networks,atmost5000,1,1,1,50.3679,50.3679,50.3679,,jdrasil-b100-n1
mastermind_03_08_04-0009.edge,networks,atmost5000,1,1,1,51.1788,51.1788,51.1788,,jdrasil-b75t1800-n1
mastermind_03_08_04-0009.edge,networks,atmost5000,1,1,1,116.147,116.147,116.147,,tcs-b75-n1
mastermind_03_08_04-0009.edge,networks,atmost5000,1,1,1,245.265,245.265,245.265,,jdrasil-b125-n1
mastermind_03_08_04-0010.edge,networks,atmost5000,1,1,1,11.4072,11.4072,11.4072,,htd-b150-n1
mastermind_03_08_04-0010.edge,networks,atmost5000,1,1,1,12.1743,12.1743,12.1743,,htd-b100-n1
mastermind_03_08_04-0010.edge,networks,atmost5000,1,1,1,19.1611,19.1611,19.1611,,tcs-b50-n1
mastermind_03_08_04-0010.edge,networks,atmost5000,1,1,1,28.8763,28.8763,28.8763,,jdrasil-b50-n1
mastermind_03_08_04-0010.edge,networks,atmost5000,1,1,1,43.0369,43.0369,43.0369,,jdrasil-b75-n1
mastermind_03_08_04-0010.edge,networks,atmost5000,1,1,1,46.0603,46.0603,46.0603,,jdrasil-b100-n1
mastermind_03_08_04-0010.edge,networks,atmost5000,1,1,1,53.2849,53.2849,53.2849,,jdrasil-b75t1800-n1
mastermind_03_08_04-0010.edge,networks,atmost5000,1,1,1,113.824,113.824,113.824,,tcs-b75-n1
mastermind_03_08_04-0010.edge,networks,atmost5000,1,1,1,252.689,252.689,252.689,,jdrasil-b125-n1
mastermind_03_08_04-0011.edge,networks,atmost5000,1,1,1,13.5655,13.5655,13.5655,,htd-b100-n1
mastermind_03_08_04-0011.edge,networks,atmost5000,1,1,1,15.261,15.261,15.261,,htd-b150-n1
mastermind_03_08_04-0011.edge,networks,atmost5000,1,1,1,21.0185,21.0185,21.0185,,tcs-b50-n1
mastermind_03_08_04-0011.edge,networks,atmost5000,1,1,1,29.6435,29.6435,29.6435,,jdrasil-b50-n1
mastermind_03_08_04-0011.edge,networks,atmost5000,1,1,1,35.1754,35.1754,35.1754,,jdrasil-b75-n1
mastermind_03_08_04-0011.edge,networks,atmost5000,1,1,1,46.5509,46.5509,46.5509,,jdrasil-b100-n1
mastermind_03_08_04-0011.edge,networks,atmost5000,1,1,1,50.7733,50.7733,50.7733,,jdrasil-b75t1800-n1
mastermind_03_08_04-0011.edge,networks,atmost5000,1,1,1,113.97,113.97,113.97,,tcs-b75-n1
