instance,benchmark_name,class,abs_improvement,time,solved,solver_config
hillsborough-area-regional-transit_20151217_1013.gml.lp.gr,transit,atmost500,0,13.7573,1.0,jdrasil-b75-n1
hillsborough-area-regional-transit_20151217_1013.gml.lp.gr,transit,atmost500,0,14.3477,1.0,jdrasil-b100-n1
hillsborough-area-regional-transit_20151217_1013.gml.lp.gr,transit,atmost500,0,15.4305,1.0,jdrasil-b75t1800-n1
hillsborough-area-regional-transit_20151217_1013.gml.lp.gr,transit,atmost500,0,16.6928,1.0,jdrasil-b125-n1
hillsborough-area-regional-transit_20151217_1013.gml.lp.gr,transit,atmost500,0,17.0275,1.0,jdrasil-b150-n1
hillsborough-area-regional-transit_20151217_1013.gml.lp.gr,transit,atmost500,0,,,jdrasil-b75t90r40-n1
hillsborough-area-regional-transit_20151217_1013.gml.lp.gr,transit,atmost500,0,,,htd-b175-n1
homer.dgf,twlib,atmost1000,0,3.8558,,htd-b150-n1
homer.dgf,twlib,atmost1000,0,3.9846,,htd-b100-n1
homer.dgf,twlib,atmost1000,0,9.5618,,tcs-b50-n1
homer.dgf,twlib,atmost1000,0,9.6286,,jdrasil-b25-n1
homer.dgf,twlib,atmost1000,0,12.9334,,jdrasil-b50-n1
homer.dgf,twlib,atmost1000,0,13.7217,,tcs-b75-n1
homer.dgf,twlib,atmost1000,0,19.4008,,jdrasil-b75-n1
homer.dgf,twlib,atmost1000,0,20.6878,,jdrasil-b100-n1
homer.dgf,twlib,atmost1000,0,20.754,,jdrasil-b75t1800-n1
homer.dgf,twlib,atmost1000,0,21.9156,,jdrasil-b150-n1
homer.dgf,twlib,atmost1000,0,25.5582,,jdrasil-b125-n1
homer.dgf,twlib,atmost1000,0,112.544,,tcs-b100-n1
homer.dgf,twlib,atmost1000,0,7200.1,,tcs-b125-n1
homer.dgf,twlib,atmost1000,0,7200.1,,tcs-b150-n1
homer.dgf,twlib,atmost1000,0,,,htd-b175-n1
homer.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,4.5349,1.0,htd-b150-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,4.5867,1.0,htd-b100-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,7.7949,1.0,tcs-b100-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,7.9504,1.0,tcs-b150-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,8.0493,1.0,tcs-b50-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,8.2151,1.0,tcs-b125-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,8.4823,1.0,jdrasil-b25-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,9.2574,1.0,tcs-b75-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,11.3216,1.0,jdrasil-b50-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,14.3978,1.0,jdrasil-b125-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,14.5154,1.0,jdrasil-b75-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,15.4948,1.0,jdrasil-b150-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,16.6451,1.0,jdrasil-b100-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,17.012,1.0,jdrasil-b75t1800-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,,,jdrasil-b75t90r40-n1
honolulu_2016-01.gml.lp.gr,transit,atmost1000,0,,,htd-b175-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,6.5994,1.0,htd-b100-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,6.8192,1.0,htd-b150-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,13.0,1.0,jdrasil-b25-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,13.3639,1.0,jdrasil-b50-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,15.5901,1.0,tcs-b50-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,18.6824,1.0,tcs-b75-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,24.1905,1.0,jdrasil-b75-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,477.31,1.0,tcs-b100-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,7200.11,0.0,tcs-b150-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,7200.11,0.0,tcs-b125-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,7200.13,0.0,jdrasil-b100-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,7200.13,0.0,jdrasil-b75t1800-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,7200.13,0.0,jdrasil-b125-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,,,jdrasil-b75t90r40-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,0,,,htd-b175-n1
huston_2015-12.gml.lp.gr,transit,atmost2000,1,1187.98,1.0,jdrasil-b150-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,0,8.9992,1.0,htd-b150-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,0,18.1988,1.0,jdrasil-b25-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,0,24.1511,1.0,jdrasil-b75-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,0,24.3757,1.0,jdrasil-b50-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,0,26.8168,1.0,tcs-b75-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,0,30.8404,1.0,tcs-b50-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,0,7200.1,0.0,tcs-b125-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,0,7200.14,0.0,jdrasil-b150-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,0,,,jdrasil-b75t90r40-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,0,,,htd-b175-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,2,56.4972,1.0,jdrasil-b75t1800-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,2,60.0114,1.0,jdrasil-b100-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,3,14.1698,1.0,htd-b100-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,5,3294.51,1.0,tcs-b150-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,9,293.502,1.0,jdrasil-b125-n1
huston_merge_2015-12.gml.lp.gr,transit,atmost5000,9,6315.92,1.0,tcs-b100-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,0,3.0792,1.0,htd-b150-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,0,3.2487,1.0,htd-b100-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,0,10.1155,1.0,jdrasil-b25-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,0,,,jdrasil-b75t90r40-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,0,,,htd-b175-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,1,5.7693,1.0,tcs-b125-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,1,5.8489,1.0,tcs-b100-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,1,5.9746,1.0,tcs-b50-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,1,6.0323,1.0,tcs-b150-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,1,6.2768,1.0,tcs-b75-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,1,9.7674,1.0,jdrasil-b150-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,1,11.442,1.0,jdrasil-b100-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,1,11.6141,1.0,jdrasil-b50-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,1,11.8169,1.0,jdrasil-b125-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,1,12.7615,1.0,jdrasil-b75-n1
indygo_20120905_1753.gml.lp.gr,transit,atmost500,1,13.9765,1.0,jdrasil-b75t1800-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,8.12,1.0,htd-b150-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,8.2968,1.0,htd-b100-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,13.0832,1.0,jdrasil-b25-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,13.822,1.0,tcs-b50-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,15.4788,1.0,tcs-b75-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,16.0144,1.0,tcs-b100-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,20.2027,1.0,jdrasil-b75-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,21.9327,1.0,jdrasil-b50-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,63.0971,1.0,jdrasil-b100-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,63.5923,1.0,tcs-b125-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,65.1831,1.0,jdrasil-b75t1800-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,70.3394,1.0,tcs-b150-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,138.513,1.0,jdrasil-b125-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,151.323,1.0,jdrasil-b150-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,,,jdrasil-b75t90r40-n1
informacin-oficial-consorcio-regional-de-transportes-de-madrid_20110818_0819.gml.lp.gr,transit,atmost2000,0,,,htd-b175-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,8.1143,1.0,htd-b150-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,8.7273,1.0,htd-b100-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,17.1088,1.0,jdrasil-b50-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,17.4292,1.0,jdrasil-b25-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,17.9798,1.0,jdrasil-b125-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,18.1543,1.0,jdrasil-b75-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,18.3383,1.0,jdrasil-b150-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,19.2987,1.0,jdrasil-b100-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,23.0328,1.0,jdrasil-b75t1800-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,7200.09,0.0,tcs-b50-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,7200.1,0.0,tcs-b100-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,7200.1,0.0,tcs-b125-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,7200.1,0.0,tcs-b75-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,7200.1,0.0,tcs-b150-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,,,htd-b175-n1
inithx.i.1-pp.dgf,twlib,atmost500,0,,,jdrasil-b75t90r40-n1
inithx.i.1.dgf,twlib,atmost1000,0,10.5426,,htd-b100-n1
inithx.i.1.dgf,twlib,atmost1000,0,10.97,,htd-b150-n1
inithx.i.1.dgf,twlib,atmost1000,0,18.7202,,jdrasil-b25-n1
inithx.i.1.dgf,twlib,atmost1000,0,19.799,,jdrasil-b50-n1
inithx.i.1.dgf,twlib,atmost1000,0,20.6679,,jdrasil-b75t1800-n1
inithx.i.1.dgf,twlib,atmost1000,0,21.158,,jdrasil-b150-n1
inithx.i.1.dgf,twlib,atmost1000,0,21.9791,,jdrasil-b75-n1
inithx.i.1.dgf,twlib,atmost1000,0,23.554,,jdrasil-b100-n1
inithx.i.1.dgf,twlib,atmost1000,0,26.231,,jdrasil-b125-n1
inithx.i.1.dgf,twlib,atmost1000,0,7200.09,,tcs-b50-n1
inithx.i.1.dgf,twlib,atmost1000,0,7200.1,,tcs-b125-n1
inithx.i.1.dgf,twlib,atmost1000,0,7200.1,,tcs-b75-n1
inithx.i.1.dgf,twlib,atmost1000,0,7200.11,,tcs-b150-n1
inithx.i.1.dgf,twlib,atmost1000,0,7200.25,,tcs-b100-n1
inithx.i.1.dgf,twlib,atmost1000,0,,,htd-b175-n1
inithx.i.1.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,5.5208,1.0,htd-b150-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,5.5845,1.0,htd-b100-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,9.7579,1.0,tcs-b100-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,9.8814,1.0,tcs-b150-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,10.4677,1.0,jdrasil-b50-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,11.229,1.0,tcs-b125-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,11.3062,1.0,jdrasil-b25-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,11.7372,1.0,tcs-b50-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,11.8708,1.0,tcs-b75-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,13.0576,1.0,jdrasil-b75t1800-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,13.6213,1.0,jdrasil-b100-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,13.6272,1.0,jdrasil-b125-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,13.9899,1.0,jdrasil-b75-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,14.6681,1.0,jdrasil-b150-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,,,htd-b175-n1
inithx.i.2-pp.dgf,twlib,atmost500,0,,,jdrasil-b75t90r40-n1
inithx.i.2.dgf,twlib,atmost1000,0,8.1763,,htd-b150-n1
inithx.i.2.dgf,twlib,atmost1000,0,8.3456,,htd-b100-n1
inithx.i.2.dgf,twlib,atmost1000,0,12.9113,,jdrasil-b25-n1
inithx.i.2.dgf,twlib,atmost1000,0,14.2712,,jdrasil-b50-n1
inithx.i.2.dgf,twlib,atmost1000,0,15.9927,,jdrasil-b75t1800-n1
inithx.i.2.dgf,twlib,atmost1000,0,16.1948,,jdrasil-b150-n1
inithx.i.2.dgf,twlib,atmost1000,0,16.7257,,jdrasil-b125-n1
inithx.i.2.dgf,twlib,atmost1000,0,16.9667,,jdrasil-b100-n1
inithx.i.2.dgf,twlib,atmost1000,0,19.3869,,jdrasil-b75-n1
inithx.i.2.dgf,twlib,atmost1000,0,7200.1,,tcs-b75-n1
inithx.i.2.dgf,twlib,atmost1000,0,7200.1,,tcs-b50-n1
inithx.i.2.dgf,twlib,atmost1000,0,7200.1,,tcs-b150-n1
inithx.i.2.dgf,twlib,atmost1000,0,7200.11,,tcs-b100-n1
inithx.i.2.dgf,twlib,atmost1000,0,7200.11,,tcs-b125-n1
inithx.i.2.dgf,twlib,atmost1000,0,,,htd-b175-n1
inithx.i.2.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,5.6373,1.0,htd-b100-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,5.6532,1.0,htd-b150-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,10.1805,1.0,jdrasil-b25-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,10.5694,1.0,tcs-b150-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,10.9228,1.0,jdrasil-b50-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,11.0886,1.0,tcs-b125-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,11.448,1.0,tcs-b75-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,11.804,1.0,tcs-b100-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,12.077,1.0,tcs-b50-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,12.5558,1.0,jdrasil-b75-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,12.7643,1.0,jdrasil-b100-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,13.2453,1.0,jdrasil-b125-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,13.7249,1.0,jdrasil-b75t1800-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,14.7729,1.0,jdrasil-b150-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,,,htd-b175-n1
inithx.i.3-pp.dgf,twlib,atmost500,0,,,jdrasil-b75t90r40-n1
inithx.i.3.dgf,twlib,atmost1000,0,8.3699,,htd-b150-n1
inithx.i.3.dgf,twlib,atmost1000,0,8.4532,,htd-b100-n1
inithx.i.3.dgf,twlib,atmost1000,0,13.1413,,jdrasil-b25-n1
inithx.i.3.dgf,twlib,atmost1000,0,13.9037,,jdrasil-b50-n1
inithx.i.3.dgf,twlib,atmost1000,0,16.9185,,jdrasil-b75-n1
inithx.i.3.dgf,twlib,atmost1000,0,17.3019,,jdrasil-b75t1800-n1
inithx.i.3.dgf,twlib,atmost1000,0,18.2666,,jdrasil-b150-n1
inithx.i.3.dgf,twlib,atmost1000,0,19.0421,,jdrasil-b100-n1
inithx.i.3.dgf,twlib,atmost1000,0,20.9639,,jdrasil-b125-n1
inithx.i.3.dgf,twlib,atmost1000,0,7200.09,,tcs-b50-n1
inithx.i.3.dgf,twlib,atmost1000,0,7200.1,,tcs-b75-n1
inithx.i.3.dgf,twlib,atmost1000,0,7200.11,,tcs-b100-n1
inithx.i.3.dgf,twlib,atmost1000,0,7200.11,,tcs-b125-n1
inithx.i.3.dgf,twlib,atmost1000,0,7200.22,,tcs-b150-n1
inithx.i.3.dgf,twlib,atmost1000,0,,,htd-b175-n1
inithx.i.3.dgf,twlib,atmost1000,0,,,jdrasil-b75t90r40-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,1.6562,1.0,htd-b150-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,1.6857,1.0,htd-b100-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,2.6534,1.0,tcs-b50-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,2.9098,1.0,tcs-b150-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,3.0804,1.0,tcs-b75-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,3.5998,1.0,tcs-b125-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,3.8232,1.0,tcs-b100-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,5.9101,1.0,jdrasil-b25-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,5.9975,1.0,jdrasil-b75-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,6.4,1.0,jdrasil-b100-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,6.6406,1.0,jdrasil-b150-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,7.2427,1.0,jdrasil-b75t1800-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,7.406,1.0,jdrasil-b50-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,7.4913,1.0,jdrasil-b125-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,,,jdrasil-b75t90r40-n1
intercity-transit_20151216_1518.gml.lp.gr,transit,atmost200,0,,,htd-b175-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,1.7434,1.0,htd-b150-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,1.9031,1.0,htd-b100-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,4.4658,1.0,tcs-b50-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,4.9277,1.0,tcs-b75-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,4.9723,1.0,tcs-b150-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,5.0455,1.0,tcs-b100-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,5.113,1.0,tcs-b125-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,8.9911,1.0,jdrasil-b75t1800-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,9.2716,1.0,jdrasil-b25-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,9.2852,1.0,jdrasil-b50-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,9.3703,1.0,jdrasil-b125-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,9.5512,1.0,jdrasil-b150-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,11.0089,1.0,jdrasil-b100-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,11.494,1.0,jdrasil-b75-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,,,jdrasil-b75t90r40-n1
jacksonville-transportation-authority_20151216_1632.gml.lp.gr,transit,atmost500,0,,,htd-b175-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,2.8016,1.0,htd-b150-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,4.9387,1.0,htd-b100-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,9.0923,1.0,jdrasil-b25-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,10.2716,1.0,jdrasil-b50-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,12.6103,1.0,tcs-b50-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,28.3602,1.0,jdrasil-b75-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,7200.1,0.0,tcs-b100-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,7200.11,0.0,tcs-b150-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,7200.11,0.0,tcs-b125-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,7200.13,0.0,jdrasil-b125-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,7200.44,0.0,jdrasil-b150-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,,,jdrasil-b75t90r40-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,0,,,htd-b175-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,1,133.991,1.0,tcs-b75-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,4,355.636,1.0,jdrasil-b100-n1
kansas_city_2016-01.gml.lp.gr,transit,atmost1000,4,366.675,1.0,jdrasil-b75t1800-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,0,5.3839,1.0,htd-b100-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,0,10.2968,1.0,jdrasil-b25-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,0,11.5627,1.0,jdrasil-b50-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,0,11.8206,1.0,tcs-b50-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,0,7200.11,0.0,tcs-b150-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,0,7200.11,0.0,tcs-b125-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,0,,,jdrasil-b75t90r40-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,0,,,htd-b175-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,1,6.2071,1.0,htd-b150-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,3,1065.24,1.0,jdrasil-b100-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,3,1066.78,1.0,jdrasil-b75t1800-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,6,195.138,1.0,jdrasil-b125-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,7,41.5549,1.0,tcs-b75-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,7,63.2172,1.0,jdrasil-b75-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,7,1516.48,1.0,tcs-b100-n1
kcata_20151219_0125.gml.lp.gr,transit,atmost1000,9,1494.42,1.0,jdrasil-b150-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,0,14.9029,1.0,jdrasil-b25-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,0,18.5897,1.0,tcs-b50-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,0,20.802,1.0,jdrasil-b50-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,0,7200.11,0.0,tcs-b150-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,0,7200.11,0.0,tcs-b125-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,0,,,jdrasil-b75t90r40-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,0,,,htd-b175-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,1,7.1952,1.0,htd-b150-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,3,36.167,1.0,jdrasil-b75-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,4,12.9916,1.0,htd-b100-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,5,58.1192,1.0,tcs-b100-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,5,78.0247,1.0,jdrasil-b100-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,5,78.4569,1.0,jdrasil-b75t1800-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,7,55.2272,1.0,tcs-b75-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,7,65.9132,1.0,jdrasil-b150-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,7,75.4337,1.0,jdrasil-b125-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,0,16.4835,1.0,jdrasil-b50-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,0,17.429,1.0,jdrasil-b25-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,0,17.5963,1.0,tcs-b50-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,0,7200.1,0.0,tcs-b125-n1
