instance,benchmark_name,class,abs_improvement,abs_improvement,abs_improvement,time,time,time,time,solver_config
,,,count_nonzero,sum,amax,mean,amin,amax,std,
graph02-wpp.dgf,twlib,atmost200,1,1,1,12.2009,12.2009,12.2009,,tcs-b150-n1
graph02-wpp.dgf,twlib,atmost200,1,1,1,13.1893,13.1893,13.1893,,tcs-b75-n1
graph02-wpp.dgf,twlib,atmost200,1,1,1,32.5113,32.5113,32.5113,,jdrasil-b100-n1
graph02-wpp.dgf,twlib,atmost200,1,1,1,36.6549,36.6549,36.6549,,jdrasil-b75-n1
graph02-wpp.dgf,twlib,atmost200,1,1,1,36.7545,36.7545,36.7545,,jdrasil-b150-n1
graph02-wpp.dgf,twlib,atmost200,1,1,1,38.1197,38.1197,38.1197,,jdrasil-b125-n1
graph02-wpp.dgf,twlib,atmost200,1,1,1,46.5996,46.5996,46.5996,,jdrasil-b75t1800-n1
graph02.dgf,twlib,atmost500,0,0,0,2.7874,2.7874,2.7874,,htd-b100-n1
graph02.dgf,twlib,atmost500,0,0,0,2.9601,2.9601,2.9601,,htd-b150-n1
graph02.dgf,twlib,atmost500,0,0,0,8.7364,8.7364,8.7364,,jdrasil-b25-n1
graph02.dgf,twlib,atmost500,0,0,0,10.0937,10.0937,10.0937,,tcs-b150-n1
graph02.dgf,twlib,atmost500,0,0,0,10.1373,10.1373,10.1373,,tcs-b125-n1
graph02.dgf,twlib,atmost500,0,0,0,10.7801,10.7801,10.7801,,tcs-b100-n1
graph02.dgf,twlib,atmost500,0,0,0,11.0591,11.0591,11.0591,,jdrasil-b75-n1
graph02.dgf,twlib,atmost500,0,0,0,11.3279,11.3279,11.3279,,jdrasil-b150-n1
graph02.dgf,twlib,atmost500,0,0,0,11.6261,11.6261,11.6261,,jdrasil-b50-n1
graph02.dgf,twlib,atmost500,0,0,0,11.9655,11.9655,11.9655,,jdrasil-b100-n1
graph02.dgf,twlib,atmost500,0,0,0,12.7421,12.7421,12.7421,,tcs-b75-n1
graph02.dgf,twlib,atmost500,0,0,0,13.0278,13.0278,13.0278,,jdrasil-b75t1800-n1
graph02.dgf,twlib,atmost500,0,0,0,13.6157,13.6157,13.6157,,tcs-b50-n1
graph02.dgf,twlib,atmost500,0,0,0,14.1546,14.1546,14.1546,,jdrasil-b125-n1
graph02.dgf,twlib,atmost500,0,0,0,,,,,htd-b175-n1
graph02.dgf,twlib,atmost500,0,0,0,,,,,jdrasil-b75t90r40-n1
graph03.dgf,twlib,atmost200,0,0,0,1.7765,1.7765,1.7765,,htd-b150-n1
graph03.dgf,twlib,atmost200,0,0,0,1.7857,1.7857,1.7857,,htd-b100-n1
graph03.dgf,twlib,atmost200,0,0,0,6.3887,6.3887,6.3887,,jdrasil-b25-n1
graph03.dgf,twlib,atmost200,0,0,0,,,,,htd-b175-n1
graph03.dgf,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
graph03.dgf,twlib,atmost200,1,1,1,6.1055,6.1055,6.1055,,tcs-b75-n1
graph03.dgf,twlib,atmost200,1,1,1,6.5187,6.5187,6.5187,,tcs-b125-n1
graph03.dgf,twlib,atmost200,1,1,1,6.5477,6.5477,6.5477,,tcs-b150-n1
graph03.dgf,twlib,atmost200,1,1,1,6.5855,6.5855,6.5855,,tcs-b100-n1
graph03.dgf,twlib,atmost200,1,1,1,7.2662,7.2662,7.2662,,tcs-b50-n1
graph03.dgf,twlib,atmost200,1,1,1,14.863,14.863,14.863,,jdrasil-b75-n1
graph03.dgf,twlib,atmost200,1,1,1,15.3923,15.3923,15.3923,,jdrasil-b150-n1
graph03.dgf,twlib,atmost200,1,1,1,15.5985,15.5985,15.5985,,jdrasil-b50-n1
graph03.dgf,twlib,atmost200,1,1,1,16.0523,16.0523,16.0523,,jdrasil-b100-n1
graph03.dgf,twlib,atmost200,1,1,1,16.8547,16.8547,16.8547,,jdrasil-b75t1800-n1
graph03.dgf,twlib,atmost200,1,1,1,20.0729,20.0729,20.0729,,jdrasil-b125-n1
graph04-pp-001.dgf,twlib,atmost200,0,0,0,1.9577,1.9577,1.9577,,htd-b150-n1
graph04-pp-001.dgf,twlib,atmost200,0,0,0,2.074,2.074,2.074,,htd-b100-n1
graph04-pp-001.dgf,twlib,atmost200,0,0,0,9.068,9.068,9.068,,jdrasil-b50-n1
graph04-pp-001.dgf,twlib,atmost200,0,0,0,9.5563,9.5563,9.5563,,jdrasil-b25-n1
graph04-pp-001.dgf,twlib,atmost200,0,0,0,14.6017,14.6017,14.6017,,tcs-b50-n1
graph04-pp-001.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b100-n1
graph04-pp-001.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
graph04-pp-001.dgf,twlib,atmost200,0,0,0,7200.11,7200.11,7200.11,,tcs-b150-n1
graph04-pp-001.dgf,twlib,atmost200,0,0,0,,,,,htd-b175-n1
graph04-pp-001.dgf,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
graph04-pp-001.dgf,twlib,atmost200,1,4,4,17.5448,17.5448,17.5448,,tcs-b75-n1
graph04-pp-001.dgf,twlib,atmost200,1,4,4,25.8934,25.8934,25.8934,,jdrasil-b75-n1
graph04-pp-001.dgf,twlib,atmost200,1,5,5,18.9614,18.9614,18.9614,,jdrasil-b125-n1
graph04-pp-001.dgf,twlib,atmost200,1,5,5,21.8881,21.8881,21.8881,,jdrasil-b100-n1
graph04-pp-001.dgf,twlib,atmost200,1,5,5,25.3106,25.3106,25.3106,,jdrasil-b75t1800-n1
graph04-pp-001.dgf,twlib,atmost200,1,5,5,26.8003,26.8003,26.8003,,jdrasil-b150-n1
graph04-pp.dgf,twlib,atmost200,0,0,0,2.6271,2.6271,2.6271,,htd-b100-n1
graph04-pp.dgf,twlib,atmost200,0,0,0,2.6356,2.6356,2.6356,,htd-b150-n1
graph04-pp.dgf,twlib,atmost200,0,0,0,9.7426,9.7426,9.7426,,jdrasil-b50-n1
graph04-pp.dgf,twlib,atmost200,0,0,0,10.3596,10.3596,10.3596,,jdrasil-b25-n1
graph04-pp.dgf,twlib,atmost200,0,0,0,11.6504,11.6504,11.6504,,tcs-b50-n1
graph04-pp.dgf,twlib,atmost200,0,0,0,7200.09,7200.09,7200.09,,tcs-b150-n1
graph04-pp.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
graph04-pp.dgf,twlib,atmost200,0,0,0,7200.11,7200.11,7200.11,,tcs-b100-n1
graph04-pp.dgf,twlib,atmost200,0,0,0,,,,,htd-b175-n1
graph04-pp.dgf,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
graph04-pp.dgf,twlib,atmost200,1,4,4,14.9378,14.9378,14.9378,,tcs-b75-n1
graph04-pp.dgf,twlib,atmost200,1,4,4,22.8443,22.8443,22.8443,,jdrasil-b75-n1
graph04-pp.dgf,twlib,atmost200,1,5,5,17.5485,17.5485,17.5485,,jdrasil-b75t1800-n1
graph04-pp.dgf,twlib,atmost200,1,5,5,19.149,19.149,19.149,,jdrasil-b100-n1
graph04-pp.dgf,twlib,atmost200,1,5,5,22.5596,22.5596,22.5596,,jdrasil-b150-n1
graph04-pp.dgf,twlib,atmost200,1,5,5,26.7442,26.7442,26.7442,,jdrasil-b125-n1
graph04-wpp.dgf,twlib,atmost200,0,0,0,2.186,2.186,2.186,,htd-b100-n1
graph04-wpp.dgf,twlib,atmost200,0,0,0,2.7451,2.7451,2.7451,,htd-b150-n1
graph04-wpp.dgf,twlib,atmost200,0,0,0,8.7838,8.7838,8.7838,,jdrasil-b25-n1
graph04-wpp.dgf,twlib,atmost200,0,0,0,11.9676,11.9676,11.9676,,jdrasil-b50-n1
graph04-wpp.dgf,twlib,atmost200,0,0,0,13.1586,13.1586,13.1586,,tcs-b50-n1
graph04-wpp.dgf,twlib,atmost200,0,0,0,7200.09,7200.09,7200.09,,tcs-b150-n1
graph04-wpp.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b100-n1
graph04-wpp.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
graph04-wpp.dgf,twlib,atmost200,0,0,0,,,,,htd-b175-n1
graph04-wpp.dgf,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
graph04-wpp.dgf,twlib,atmost200,1,4,4,20.9049,20.9049,20.9049,,tcs-b75-n1
graph04-wpp.dgf,twlib,atmost200,1,4,4,42.4992,42.4992,42.4992,,jdrasil-b75-n1
graph04-wpp.dgf,twlib,atmost200,1,4,4,137.66,137.66,137.66,,jdrasil-b100-n1
graph04-wpp.dgf,twlib,atmost200,1,4,4,138.785,138.785,138.785,,jdrasil-b75t1800-n1
graph04-wpp.dgf,twlib,atmost200,1,5,5,21.9179,21.9179,21.9179,,jdrasil-b125-n1
graph04-wpp.dgf,twlib,atmost200,1,5,5,22.6135,22.6135,22.6135,,jdrasil-b150-n1
graph04.dgf,twlib,atmost500,0,0,0,2.6167,2.6167,2.6167,,htd-b150-n1
graph04.dgf,twlib,atmost500,0,0,0,2.7827,2.7827,2.7827,,htd-b100-n1
graph04.dgf,twlib,atmost500,0,0,0,10.7383,10.7383,10.7383,,jdrasil-b25-n1
graph04.dgf,twlib,atmost500,0,0,0,11.5008,11.5008,11.5008,,jdrasil-b50-n1
graph04.dgf,twlib,atmost500,0,0,0,15.8339,15.8339,15.8339,,tcs-b50-n1
graph04.dgf,twlib,atmost500,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
graph04.dgf,twlib,atmost500,0,0,0,7200.1,7200.1,7200.1,,tcs-b150-n1
graph04.dgf,twlib,atmost500,0,0,0,7200.14,7200.14,7200.14,,tcs-b100-n1
graph04.dgf,twlib,atmost500,0,0,0,,,,,htd-b175-n1
graph04.dgf,twlib,atmost500,0,0,0,,,,,jdrasil-b75t90r40-n1
graph04.dgf,twlib,atmost500,1,4,4,30.6898,30.6898,30.6898,,jdrasil-b75-n1
graph04.dgf,twlib,atmost500,1,4,4,36.4302,36.4302,36.4302,,tcs-b75-n1
graph04.dgf,twlib,atmost500,1,4,4,112.53,112.53,112.53,,jdrasil-b100-n1
graph04.dgf,twlib,atmost500,1,4,4,118.344,118.344,118.344,,jdrasil-b75t1800-n1
graph04.dgf,twlib,atmost500,1,5,5,20.8177,20.8177,20.8177,,jdrasil-b125-n1
graph04.dgf,twlib,atmost500,1,5,5,23.1747,23.1747,23.1747,,jdrasil-b150-n1
graph05.dgf,twlib,atmost200,0,0,0,1.8615,1.8615,1.8615,,htd-b100-n1
graph05.dgf,twlib,atmost200,0,0,0,2.0742,2.0742,2.0742,,htd-b150-n1
graph05.dgf,twlib,atmost200,0,0,0,7.8391,7.8391,7.8391,,jdrasil-b25-n1
graph05.dgf,twlib,atmost200,0,0,0,,,,,htd-b175-n1
graph05.dgf,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
graph05.dgf,twlib,atmost200,1,1,1,6.7953,6.7953,6.7953,,tcs-b125-n1
graph05.dgf,twlib,atmost200,1,1,1,7.4511,7.4511,7.4511,,tcs-b150-n1
graph05.dgf,twlib,atmost200,1,1,1,7.7321,7.7321,7.7321,,tcs-b50-n1
graph05.dgf,twlib,atmost200,1,1,1,7.8862,7.8862,7.8862,,tcs-b75-n1
graph05.dgf,twlib,atmost200,1,1,1,9.6947,9.6947,9.6947,,tcs-b100-n1
graph05.dgf,twlib,atmost200,1,1,1,12.3629,12.3629,12.3629,,jdrasil-b50-n1
graph05.dgf,twlib,atmost200,1,1,1,16.2764,16.2764,16.2764,,jdrasil-b150-n1
graph05.dgf,twlib,atmost200,1,1,1,17.3556,17.3556,17.3556,,jdrasil-b125-n1
graph05.dgf,twlib,atmost200,1,1,1,17.3663,17.3663,17.3663,,jdrasil-b75-n1
graph05.dgf,twlib,atmost200,1,1,1,19.5842,19.5842,19.5842,,jdrasil-b75t1800-n1
graph05.dgf,twlib,atmost200,1,1,1,22.0478,22.0478,22.0478,,jdrasil-b100-n1
graph06-pp-001.dgf,twlib,atmost200,0,0,0,8.927,8.927,8.927,,jdrasil-b25-n1
graph06-pp-001.dgf,twlib,atmost200,0,0,0,9.5092,9.5092,9.5092,,jdrasil-b50-n1
graph06-pp-001.dgf,twlib,atmost200,0,0,0,14.7502,14.7502,14.7502,,tcs-b50-n1
graph06-pp-001.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
graph06-pp-001.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b150-n1
graph06-pp-001.dgf,twlib,atmost200,0,0,0,,,,,htd-b175-n1
graph06-pp-001.dgf,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
graph06-pp-001.dgf,twlib,atmost200,1,2,2,3.3207,3.3207,3.3207,,htd-b100-n1
graph06-pp-001.dgf,twlib,atmost200,1,2,2,3.9797,3.9797,3.9797,,htd-b150-n1
graph06-pp-001.dgf,twlib,atmost200,1,2,2,12.2395,12.2395,12.2395,,tcs-b75-n1
graph06-pp-001.dgf,twlib,atmost200,1,2,2,14.0598,14.0598,14.0598,,jdrasil-b100-n1
graph06-pp-001.dgf,twlib,atmost200,1,2,2,15.2314,15.2314,15.2314,,jdrasil-b150-n1
graph06-pp-001.dgf,twlib,atmost200,1,2,2,18.4426,18.4426,18.4426,,jdrasil-b75t1800-n1
graph06-pp-001.dgf,twlib,atmost200,1,2,2,19.2149,19.2149,19.2149,,jdrasil-b75-n1
graph06-pp-001.dgf,twlib,atmost200,1,2,2,20.3692,20.3692,20.3692,,jdrasil-b125-n1
graph06-pp-001.dgf,twlib,atmost200,1,2,2,3525.68,3525.68,3525.68,,tcs-b100-n1
graph06-pp.dgf,twlib,atmost200,0,0,0,3.2916,3.2916,3.2916,,htd-b100-n1
graph06-pp.dgf,twlib,atmost200,0,0,0,8.5373,8.5373,8.5373,,jdrasil-b25-n1
graph06-pp.dgf,twlib,atmost200,0,0,0,11.0065,11.0065,11.0065,,jdrasil-b50-n1
graph06-pp.dgf,twlib,atmost200,0,0,0,13.3076,13.3076,13.3076,,tcs-b50-n1
graph06-pp.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b100-n1
graph06-pp.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
graph06-pp.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b150-n1
graph06-pp.dgf,twlib,atmost200,0,0,0,,,,,htd-b175-n1
graph06-pp.dgf,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
graph06-pp.dgf,twlib,atmost200,1,2,2,3.2259,3.2259,3.2259,,htd-b150-n1
graph06-pp.dgf,twlib,atmost200,1,2,2,17.9311,17.9311,17.9311,,tcs-b75-n1
graph06-pp.dgf,twlib,atmost200,1,2,2,24.8459,24.8459,24.8459,,jdrasil-b75-n1
graph06-pp.dgf,twlib,atmost200,1,2,2,516.328,516.328,516.328,,jdrasil-b125-n1
graph06-pp.dgf,twlib,atmost200,1,2,2,562.519,562.519,562.519,,jdrasil-b150-n1
graph06-pp.dgf,twlib,atmost200,1,2,2,663.136,663.136,663.136,,jdrasil-b100-n1
graph06-pp.dgf,twlib,atmost200,1,2,2,736.734,736.734,736.734,,jdrasil-b75t1800-n1
graph06-wpp.dgf,twlib,atmost200,0,0,0,3.4203,3.4203,3.4203,,htd-b100-n1
graph06-wpp.dgf,twlib,atmost200,0,0,0,7.6334,7.6334,7.6334,,jdrasil-b50-n1
graph06-wpp.dgf,twlib,atmost200,0,0,0,9.685,9.685,9.685,,jdrasil-b25-n1
graph06-wpp.dgf,twlib,atmost200,0,0,0,13.1792,13.1792,13.1792,,tcs-b50-n1
graph06-wpp.dgf,twlib,atmost200,0,0,0,7200.09,7200.09,7200.09,,tcs-b150-n1
graph06-wpp.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b100-n1
graph06-wpp.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
graph06-wpp.dgf,twlib,atmost200,0,0,0,,,,,htd-b175-n1
graph06-wpp.dgf,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
graph06-wpp.dgf,twlib,atmost200,1,2,2,3.582,3.582,3.582,,htd-b150-n1
graph06-wpp.dgf,twlib,atmost200,1,2,2,17.728,17.728,17.728,,tcs-b75-n1
graph06-wpp.dgf,twlib,atmost200,1,2,2,29.9364,29.9364,29.9364,,jdrasil-b75-n1
graph06-wpp.dgf,twlib,atmost200,1,2,2,634.692,634.692,634.692,,jdrasil-b75t1800-n1
graph06-wpp.dgf,twlib,atmost200,1,2,2,668.766,668.766,668.766,,jdrasil-b100-n1
graph06-wpp.dgf,twlib,atmost200,1,2,2,941.354,941.354,941.354,,jdrasil-b150-n1
graph06-wpp.dgf,twlib,atmost200,1,2,2,991.747,991.747,991.747,,jdrasil-b125-n1
graph06.dgf,twlib,atmost500,0,0,0,11.1937,11.1937,11.1937,,jdrasil-b25-n1
graph06.dgf,twlib,atmost500,0,0,0,11.3128,11.3128,11.3128,,jdrasil-b50-n1
graph06.dgf,twlib,atmost500,0,0,0,14.6612,14.6612,14.6612,,tcs-b50-n1
graph06.dgf,twlib,atmost500,0,0,0,7200.09,7200.09,7200.09,,tcs-b100-n1
graph06.dgf,twlib,atmost500,0,0,0,7200.09,7200.09,7200.09,,tcs-b125-n1
graph06.dgf,twlib,atmost500,0,0,0,7200.1,7200.1,7200.1,,tcs-b150-n1
graph06.dgf,twlib,atmost500,0,0,0,7200.11,7200.11,7200.11,,jdrasil-b150-n1
graph06.dgf,twlib,atmost500,0,0,0,7200.12,7200.12,7200.12,,jdrasil-b125-n1
graph06.dgf,twlib,atmost500,0,0,0,,,,,htd-b175-n1
graph06.dgf,twlib,atmost500,0,0,0,,,,,jdrasil-b75t90r40-n1
graph06.dgf,twlib,atmost500,1,2,2,3.258,3.258,3.258,,htd-b150-n1
graph06.dgf,twlib,atmost500,1,2,2,3.5684,3.5684,3.5684,,htd-b100-n1
graph06.dgf,twlib,atmost500,1,2,2,16.9164,16.9164,16.9164,,tcs-b75-n1
graph06.dgf,twlib,atmost500,1,2,2,32.4312,32.4312,32.4312,,jdrasil-b75-n1
graph06.dgf,twlib,atmost500,1,2,2,422.742,422.742,422.742,,jdrasil-b75t1800-n1
graph06.dgf,twlib,atmost500,1,2,2,425.108,425.108,425.108,,jdrasil-b100-n1
graph06pp.dgf,twlib,atmost200,0,0,0,1.8366,1.8366,1.8366,,htd-b150-n1
graph06pp.dgf,twlib,atmost200,0,0,0,2.4228,2.4228,2.4228,,htd-b100-n1
graph06pp.dgf,twlib,atmost200,0,0,0,,,,,htd-b175-n1
graph06pp.dgf,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
graph06pp.dgf,twlib,atmost200,1,1,1,4.633,4.633,4.633,,tcs-b50-n1
graph06pp.dgf,twlib,atmost200,1,1,1,4.9717,4.9717,4.9717,,tcs-b125-n1
graph06pp.dgf,twlib,atmost200,1,1,1,5.1909,5.1909,5.1909,,tcs-b100-n1
graph06pp.dgf,twlib,atmost200,1,1,1,5.1918,5.1918,5.1918,,tcs-b75-n1
graph06pp.dgf,twlib,atmost200,1,1,1,5.2924,5.2924,5.2924,,tcs-b150-n1
graph06pp.dgf,twlib,atmost200,1,1,1,7.1223,7.1223,7.1223,,jdrasil-b150-n1
graph06pp.dgf,twlib,atmost200,1,1,1,8.8527,8.8527,8.8527,,jdrasil-b50-n1
graph06pp.dgf,twlib,atmost200,1,1,1,10.6017,10.6017,10.6017,,jdrasil-b75t1800-n1
graph06pp.dgf,twlib,atmost200,1,1,1,11.155,11.155,11.155,,jdrasil-b75-n1
graph06pp.dgf,twlib,atmost200,1,1,1,11.91,11.91,11.91,,jdrasil-b25-n1
graph06pp.dgf,twlib,atmost200,1,1,1,12.1486,12.1486,12.1486,,jdrasil-b125-n1
graph06pp.dgf,twlib,atmost200,1,1,1,12.5748,12.5748,12.5748,,jdrasil-b100-n1
graph07-pp-001.dgf,twlib,atmost200,0,0,0,9.4419,9.4419,9.4419,,jdrasil-b50-n1
graph07-pp-001.dgf,twlib,atmost200,0,0,0,9.7921,9.7921,9.7921,,jdrasil-b25-n1
graph07-pp-001.dgf,twlib,atmost200,0,0,0,14.265,14.265,14.265,,tcs-b50-n1
graph07-pp-001.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
graph07-pp-001.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b150-n1
graph07-pp-001.dgf,twlib,atmost200,0,0,0,,,,,htd-b175-n1
graph07-pp-001.dgf,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
graph07-pp-001.dgf,twlib,atmost200,1,2,2,3.2418,3.2418,3.2418,,htd-b150-n1
graph07-pp-001.dgf,twlib,atmost200,1,2,2,3.46,3.46,3.46,,htd-b100-n1
graph07-pp-001.dgf,twlib,atmost200,1,2,2,12.8636,12.8636,12.8636,,tcs-b75-n1
graph07-pp-001.dgf,twlib,atmost200,1,2,2,15.0262,15.0262,15.0262,,jdrasil-b100-n1
graph07-pp-001.dgf,twlib,atmost200,1,2,2,15.1106,15.1106,15.1106,,jdrasil-b150-n1
graph07-pp-001.dgf,twlib,atmost200,1,2,2,17.9232,17.9232,17.9232,,jdrasil-b75t1800-n1
graph07-pp-001.dgf,twlib,atmost200,1,2,2,18.2362,18.2362,18.2362,,jdrasil-b125-n1
graph07-pp-001.dgf,twlib,atmost200,1,2,2,19.5618,19.5618,19.5618,,jdrasil-b75-n1
graph07-pp-001.dgf,twlib,atmost200,1,2,2,3440.63,3440.63,3440.63,,tcs-b100-n1
graph07-pp.dgf,twlib,atmost200,0,0,0,3.3967,3.3967,3.3967,,htd-b100-n1
graph07-pp.dgf,twlib,atmost200,0,0,0,9.8917,9.8917,9.8917,,jdrasil-b50-n1
graph07-pp.dgf,twlib,atmost200,0,0,0,9.8993,9.8993,9.8993,,jdrasil-b25-n1
graph07-pp.dgf,twlib,atmost200,0,0,0,12.5683,12.5683,12.5683,,tcs-b50-n1
graph07-pp.dgf,twlib,atmost200,0,0,0,7200.09,7200.09,7200.09,,tcs-b150-n1
graph07-pp.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b100-n1
graph07-pp.dgf,twlib,atmost200,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
graph07-pp.dgf,twlib,atmost200,0,0,0,,,,,htd-b175-n1
graph07-pp.dgf,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
graph07-pp.dgf,twlib,atmost200,1,2,2,3.5418,3.5418,3.5418,,htd-b150-n1
graph07-pp.dgf,twlib,atmost200,1,2,2,18.0935,18.0935,18.0935,,tcs-b75-n1
graph07-pp.dgf,twlib,atmost200,1,2,2,23.3876,23.3876,23.3876,,jdrasil-b75-n1
graph07-pp.dgf,twlib,atmost200,1,2,2,540.652,540.652,540.652,,jdrasil-b125-n1
graph07-pp.dgf,twlib,atmost200,1,2,2,547.636,547.636,547.636,,jdrasil-b150-n1
graph07-pp.dgf,twlib,atmost200,1,2,2,650.945,650.945,650.945,,jdrasil-b100-n1
graph07-pp.dgf,twlib,atmost200,1,2,2,715.577,715.577,715.577,,jdrasil-b75t1800-n1
graph07-wpp.dgf,twlib,atmost200,0,0,0,3.0626,3.0626,3.0626,,htd-b150-n1
graph07-wpp.dgf,twlib,atmost200,0,0,0,3.1761,3.1761,3.1761,,htd-b100-n1
graph07-wpp.dgf,twlib,atmost200,0,0,0,9.0166,9.0166,9.0166,,jdrasil-b25-n1
graph07-wpp.dgf,twlib,atmost200,0,0,0,10.5088,10.5088,10.5088,,jdrasil-b50-n1
graph07-wpp.dgf,twlib,atmost200,0,0,0,12.2575,12.2575,12.2575,,tcs-b50-n1
graph07-wpp.dgf,twlib,atmost200,0,0,0,,,,,htd-b175-n1
graph07-wpp.dgf,twlib,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
graph07-wpp.dgf,twlib,atmost200,1,3,3,13.1327,13.1327,13.1327,,tcs-b75-n1
graph07-wpp.dgf,twlib,atmost200,1,3,3,27.5238,27.5238,27.5238,,tcs-b125-n1
graph07-wpp.dgf,twlib,atmost200,1,3,3,27.6942,27.6942,27.6942,,tcs-b150-n1
graph07-wpp.dgf,twlib,atmost200,1,3,3,31.762,31.762,31.762,,tcs-b100-n1
graph07-wpp.dgf,twlib,atmost200,1,3,3,32.6299,32.6299,32.6299,,jdrasil-b75-n1
graph07-wpp.dgf,twlib,atmost200,1,3,3,33.6866,33.6866,33.6866,,jdrasil-b150-n1
graph07-wpp.dgf,twlib,atmost200,1,3,3,36.2613,36.2613,36.2613,,jdrasil-b125-n1
graph07-wpp.dgf,twlib,atmost200,1,3,3,37.0362,37.0362,37.0362,,jdrasil-b100-n1
graph07-wpp.dgf,twlib,atmost200,1,3,3,39.0114,39.0114,39.0114,,jdrasil-b75t1800-n1
graph07.dgf,twlib,atmost500,0,0,0,10.2303,10.2303,10.2303,,jdrasil-b25-n1
graph07.dgf,twlib,atmost500,0,0,0,11.4715,11.4715,11.4715,,jdrasil-b50-n1
graph07.dgf,twlib,atmost500,0,0,0,14.8373,14.8373,14.8373,,tcs-b50-n1
graph07.dgf,twlib,atmost500,0,0,0,7200.09,7200.09,7200.09,,tcs-b150-n1
graph07.dgf,twlib,atmost500,0,0,0,7200.1,7200.1,7200.1,,tcs-b100-n1
graph07.dgf,twlib,atmost500,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
graph07.dgf,twlib,atmost500,0,0,0,7200.13,7200.13,7200.13,,jdrasil-b150-n1
graph07.dgf,twlib,atmost500,0,0,0,7200.14,7200.14,7200.14,,jdrasil-b125-n1
graph07.dgf,twlib,atmost500,0,0,0,,,,,htd-b175-n1
graph07.dgf,twlib,atmost500,0,0,0,,,,,jdrasil-b75t90r40-n1
graph07.dgf,twlib,atmost500,1,2,2,3.4051,3.4051,3.4051,,htd-b150-n1
graph07.dgf,twlib,atmost500,1,2,2,5.1866,5.1866,5.1866,,htd-b100-n1
graph07.dgf,twlib,atmost500,1,2,2,17.057,17.057,17.057,,tcs-b75-n1
graph07.dgf,twlib,atmost500,1,2,2,36.352,36.352,36.352,,jdrasil-b75-n1
graph07.dgf,twlib,atmost500,1,2,2,392.529,392.529,392.529,,jdrasil-b75t1800-n1
graph07.dgf,twlib,atmost500,1,2,2,436.944,436.944,436.944,,jdrasil-b100-n1
graph08-pp-001.dgf,twlib,atmost500,0,0,0,6.0248,6.0248,6.0248,,htd-b150-n1
graph08-pp-001.dgf,twlib,atmost500,0,0,0,6.6545,6.6545,6.6545,,htd-b100-n1
graph08-pp-001.dgf,twlib,atmost500,0,0,0,15.479,15.479,15.479,,jdrasil-b50-n1
graph08-pp-001.dgf,twlib,atmost500,0,0,0,16.1829,16.1829,16.1829,,jdrasil-b25-n1
graph08-pp-001.dgf,twlib,atmost500,0,0,0,18.5158,18.5158,18.5158,,jdrasil-b75-n1
graph08-pp-001.dgf,twlib,atmost500,0,0,0,33.7782,33.7782,33.7782,,tcs-b50-n1
graph08-pp-001.dgf,twlib,atmost500,0,0,0,36.817,36.817,36.817,,tcs-b75-n1
graph08-pp-001.dgf,twlib,atmost500,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
graph08-pp-001.dgf,twlib,atmost500,0,0,0,7200.1,7200.1,7200.1,,tcs-b150-n1
graph08-pp-001.dgf,twlib,atmost500,0,0,0,,,,,htd-b175-n1
