instance,benchmark_name,class,width,ubound,abs_improvement,rel_improvement,solved,time,solver,solver_config,run,solver_version,wall,machine,stderr,error,solver_args,full_path,error_str
mastermind_03_08_04-0014.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,50.7413,tw-limprovement,jdrasil-b100-n1,1,1.0,49.4753,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_03_08_04-0014.edge/run1,
mastermind_03_08_04-0014.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,112.766,tw-limprovement,tcs-b75-n1,1,1.0,112.1354,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost5000/mastermind_03_08_04-0014.edge/run1,
mastermind_03_08_04-0014.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,267.63,tw-limprovement,jdrasil-b125-n1,1,1.0,266.743,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0014.edge/run1,
mastermind_03_08_04-0015.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,13.1516,tw-limprovement,htd-b100-n1,1,1.0,12.3795,cobra,,0,-w 1800 -b 100 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost5000/mastermind_03_08_04-0015.edge/run1,
mastermind_03_08_04-0015.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,14.566,tw-limprovement,htd-b150-n1,1,1.0,14.0065,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost5000/mastermind_03_08_04-0015.edge/run1,
mastermind_03_08_04-0015.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,22.441,tw-limprovement,tcs-b75-n1,1,1.0,21.6672,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost5000/mastermind_03_08_04-0015.edge/run1,
mastermind_03_08_04-0015.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,40.3889,tw-limprovement,jdrasil-b75-n1,1,1.0,39.654,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost5000/mastermind_03_08_04-0015.edge/run1,
mastermind_03_08_04-0015.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,149.745,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,148.8424,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_04-0015.edge/run1,
mastermind_03_08_04-0015.edge,networks,atmost5000,29.0,30.0,1,0.0345,1.0,157.323,tw-limprovement,jdrasil-b100-n1,1,1.0,156.718,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_03_08_04-0015.edge/run1,
mastermind_03_08_04-0015.edge,networks,atmost5000,28.0,30.0,2,0.0714,1.0,252.751,tw-limprovement,tcs-b100-n1,1,1.0,252.1657,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost5000/mastermind_03_08_04-0015.edge/run1,
mastermind_03_08_04-0015.edge,networks,atmost5000,28.0,30.0,2,0.0714,1.0,2767.6,tw-limprovement,jdrasil-b125-n1,1,1.0,2766.9216,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_04-0015.edge/run1,
mastermind_03_08_05-0001.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,27.9459,tw-limprovement,htd-b150-n1,1,1.0,27.2206,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost5000/mastermind_03_08_05-0001.edge/run1,
mastermind_03_08_05-0002.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,79.597,tw-limprovement,jdrasil-b100-n1,1,1.0,78.8398,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_03_08_05-0002.edge/run1,
mastermind_03_08_05-0002.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,79.9522,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,79.0579,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_05-0002.edge/run1,
mastermind_03_08_05-0002.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,933.842,tw-limprovement,jdrasil-b125-n1,1,1.0,933.0298,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0002.edge/run1,
mastermind_03_08_05-0003.edge,networks,atmost5000,36.0,37.0,1,0.0278,1.0,4374.3,tw-limprovement,jdrasil-b125-n1,1,1.0,4373.4235,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0003.edge/run1,
mastermind_03_08_05-0004.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,30.4158,tw-limprovement,htd-b150-n1,1,1.0,29.8515,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost5000/mastermind_03_08_05-0004.edge/run1,
mastermind_03_08_05-0004.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,33.9097,tw-limprovement,htd-b100-n1,1,1.0,33.3696,cobra,,0,-w 1800 -b 100 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost5000/mastermind_03_08_05-0004.edge/run1,
mastermind_03_08_05-0004.edge,networks,atmost5000,36.0,38.0,2,0.0556,1.0,191.636,tw-limprovement,tcs-b100-n1,1,1.0,190.7879,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost5000/mastermind_03_08_05-0004.edge/run1,
mastermind_03_08_05-0004.edge,networks,atmost5000,36.0,38.0,2,0.0556,1.0,226.936,tw-limprovement,jdrasil-b100-n1,1,1.0,226.1601,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_03_08_05-0004.edge/run1,
mastermind_03_08_05-0004.edge,networks,atmost5000,36.0,38.0,2,0.0556,1.0,236.123,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,235.3347,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_05-0004.edge/run1,
mastermind_03_08_05-0004.edge,networks,atmost5000,36.0,38.0,2,0.0556,1.0,427.072,tw-limprovement,jdrasil-b125-n1,1,1.0,426.1736,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0004.edge/run1,
mastermind_03_08_05-0008.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,22.7291,tw-limprovement,htd-b150-n1,1,1.0,22.1777,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost5000/mastermind_03_08_05-0008.edge/run1,
mastermind_03_08_05-0008.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,28.5258,tw-limprovement,htd-b100-n1,1,1.0,27.9071,cobra,,0,-w 1800 -b 100 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost5000/mastermind_03_08_05-0008.edge/run1,
mastermind_03_08_05-0008.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,1394.16,tw-limprovement,jdrasil-b125-n1,1,1.0,1393.5389,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0008.edge/run1,
mastermind_03_08_05-0009.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,27.812,tw-limprovement,htd-b150-n1,1,1.0,27.0866,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost5000/mastermind_03_08_05-0009.edge/run1,
mastermind_03_08_05-0009.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,71.8273,tw-limprovement,jdrasil-b75-n1,1,1.0,71.171,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost5000/mastermind_03_08_05-0009.edge/run1,
mastermind_03_08_05-0009.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,398.997,tw-limprovement,tcs-b100-n1,1,1.0,398.2325,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost5000/mastermind_03_08_05-0009.edge/run1,
mastermind_03_08_05-0009.edge,networks,atmost5000,36.0,38.0,2,0.0556,1.0,542.431,tw-limprovement,jdrasil-b100-n1,1,1.0,541.8778,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_03_08_05-0009.edge/run1,
mastermind_03_08_05-0009.edge,networks,atmost5000,36.0,38.0,2,0.0556,1.0,542.87,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,542.0437,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_05-0009.edge/run1,
mastermind_03_08_05-0010.edge,networks,atmost5000,34.0,37.0,3,0.0882,1.0,1345.69,tw-limprovement,jdrasil-b125-n1,1,1.0,1344.9266,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0010.edge/run1,
mastermind_03_08_05-0010.edge,networks,atmost5000,33.0,37.0,4,0.1212,1.0,632.909,tw-limprovement,jdrasil-b100-n1,1,1.0,631.9984,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_03_08_05-0010.edge/run1,
mastermind_03_08_05-0010.edge,networks,atmost5000,33.0,37.0,4,0.1212,1.0,637.324,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,636.5093,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_05-0010.edge/run1,
mastermind_03_08_05-0011.edge,networks,atmost5000,36.0,37.0,1,0.0278,1.0,541.163,tw-limprovement,jdrasil-b100-n1,1,1.0,540.4044,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_03_08_05-0011.edge/run1,
mastermind_03_08_05-0011.edge,networks,atmost5000,36.0,37.0,1,0.0278,1.0,544.098,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,543.4258,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_05-0011.edge/run1,
mastermind_03_08_05-0011.edge,networks,atmost5000,35.0,37.0,2,0.0571,1.0,2876.16,tw-limprovement,jdrasil-b125-n1,1,1.0,2875.3137,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0011.edge/run1,
mastermind_03_08_05-0013.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,84.3578,tw-limprovement,jdrasil-b100-n1,1,1.0,83.6147,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_03_08_05-0013.edge/run1,
mastermind_03_08_05-0013.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,85.4337,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,84.6057,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_05-0013.edge/run1,
mastermind_03_08_05-0013.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,917.952,tw-limprovement,jdrasil-b125-n1,1,1.0,917.2073,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0013.edge/run1,
mastermind_03_08_05-0014.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,46.0042,tw-limprovement,jdrasil-b75-n1,1,1.0,45.4696,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost5000/mastermind_03_08_05-0014.edge/run1,
mastermind_03_08_05-0014.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,68.0392,tw-limprovement,jdrasil-b100-n1,1,1.0,67.292,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_03_08_05-0014.edge/run1,
mastermind_03_08_05-0014.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,71.849,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,70.975,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_05-0014.edge/run1,
mastermind_03_08_05-0014.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,170.991,tw-limprovement,tcs-b100-n1,1,1.0,170.2293,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost5000/mastermind_03_08_05-0014.edge/run1,
mastermind_03_08_05-0014.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,6436.62,tw-limprovement,tcs-b125-n1,1,1.0,6435.8067,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost5000/mastermind_03_08_05-0014.edge/run1,
mastermind_03_08_05-0015.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,25.199,tw-limprovement,htd-b100-n1,1,1.0,24.5059,cobra,,0,-w 1800 -b 100 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost5000/mastermind_03_08_05-0015.edge/run1,
mastermind_03_08_05-0015.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,99.1681,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,98.3206,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost5000/mastermind_03_08_05-0015.edge/run1,
mastermind_03_08_05-0015.edge,networks,atmost5000,37.0,38.0,1,0.027,1.0,101.118,tw-limprovement,jdrasil-b100-n1,1,1.0,100.2834,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost5000/mastermind_03_08_05-0015.edge/run1,
mastermind_03_08_05-0015.edge,networks,atmost5000,36.0,38.0,2,0.0556,1.0,638.64,tw-limprovement,jdrasil-b125-n1,1,1.0,637.693,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/mastermind_03_08_05-0015.edge/run1,
mastermind_04_08_03-0000.edge,networks,atmost2000,22.0,24.0,2,0.0909,1.0,8.5949,tw-limprovement,htd-b150-n1,1,1.0,7.9969,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost2000/mastermind_04_08_03-0000.edge/run1,
mastermind_04_08_03-0000.edge,networks,atmost2000,22.0,24.0,2,0.0909,1.0,8.9878,tw-limprovement,htd-b100-n1,1,1.0,8.4196,cobra,,0,-w 1800 -b 100 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost2000/mastermind_04_08_03-0000.edge/run1,
mastermind_04_08_03-0000.edge,networks,atmost2000,22.0,24.0,2,0.0909,1.0,29.7916,tw-limprovement,jdrasil-b50-n1,1,1.0,29.2486,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost2000/mastermind_04_08_03-0000.edge/run1,
mastermind_04_08_03-0000.edge,networks,atmost2000,22.0,24.0,2,0.0909,1.0,1281.23,tw-limprovement,tcs-b75-n1,1,1.0,1280.6053,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost2000/mastermind_04_08_03-0000.edge/run1,
mastermind_04_08_03-0000.edge,networks,atmost2000,22.0,24.0,2,0.0909,1.0,1509.9,tw-limprovement,tcs-b100-n1,1,1.0,1509.3438,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/mastermind_04_08_03-0000.edge/run1,
mastermind_04_08_03-0000.edge,networks,atmost2000,21.0,24.0,3,0.1429,1.0,304.048,tw-limprovement,jdrasil-b75-n1,1,1.0,302.676,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost2000/mastermind_04_08_03-0000.edge/run1,
mastermind_04_08_03-0001.edge,networks,atmost2000,22.0,23.0,1,0.0455,1.0,5.7822,tw-limprovement,htd-b100-n1,1,1.0,5.2178,cobra,,0,-w 1800 -b 100 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost2000/mastermind_04_08_03-0001.edge/run1,
mastermind_04_08_03-0001.edge,networks,atmost2000,22.0,23.0,1,0.0455,1.0,12.4979,tw-limprovement,tcs-b50-n1,1,1.0,11.9688,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost2000/mastermind_04_08_03-0001.edge/run1,
mastermind_04_08_03-0001.edge,networks,atmost2000,21.0,23.0,2,0.0952,1.0,11.4392,tw-limprovement,htd-b150-n1,1,1.0,10.8946,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost2000/mastermind_04_08_03-0001.edge/run1,
mastermind_04_08_03-0001.edge,networks,atmost2000,21.0,23.0,2,0.0952,1.0,43.7357,tw-limprovement,jdrasil-b50-n1,1,1.0,43.19,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost2000/mastermind_04_08_03-0001.edge/run1,
mastermind_04_08_03-0001.edge,networks,atmost2000,21.0,23.0,2,0.0952,1.0,118.282,tw-limprovement,jdrasil-b75-n1,1,1.0,117.7143,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost2000/mastermind_04_08_03-0001.edge/run1,
mastermind_04_08_03-0001.edge,networks,atmost2000,21.0,23.0,2,0.0952,1.0,1218.98,tw-limprovement,tcs-b75-n1,1,1.0,1218.3182,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost2000/mastermind_04_08_03-0001.edge/run1,
mastermind_04_08_03-0001.edge,networks,atmost2000,21.0,23.0,2,0.0952,1.0,2787.16,tw-limprovement,tcs-b100-n1,1,1.0,2786.4031,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/mastermind_04_08_03-0001.edge/run1,
mastermind_04_08_03-0002.edge,networks,atmost2000,22.0,23.0,1,0.0455,1.0,9.2089,tw-limprovement,htd-b150-n1,1,1.0,8.6367,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost2000/mastermind_04_08_03-0002.edge/run1,
mastermind_04_08_03-0002.edge,networks,atmost2000,22.0,23.0,1,0.0455,1.0,39.9612,tw-limprovement,jdrasil-b50-n1,1,1.0,39.3172,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost2000/mastermind_04_08_03-0002.edge/run1,
mastermind_04_08_03-0002.edge,networks,atmost2000,21.0,23.0,2,0.0952,1.0,341.253,tw-limprovement,jdrasil-b75-n1,1,1.0,340.5452,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost2000/mastermind_04_08_03-0002.edge/run1,
mastermind_04_08_03-0002.edge,networks,atmost2000,21.0,23.0,2,0.0952,1.0,1882.67,tw-limprovement,tcs-b75-n1,1,1.0,1882.1105,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost2000/mastermind_04_08_03-0002.edge/run1,
mastermind_04_08_03-0002.edge,networks,atmost2000,21.0,23.0,2,0.0952,1.0,3809.53,tw-limprovement,tcs-b100-n1,1,1.0,3808.777,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/mastermind_04_08_03-0002.edge/run1,
mastermind_04_08_03-0003.edge,networks,atmost2000,22.0,23.0,1,0.0455,1.0,12.0426,tw-limprovement,htd-b150-n1,1,1.0,11.2103,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost2000/mastermind_04_08_03-0003.edge/run1,
mastermind_04_08_03-0003.edge,networks,atmost2000,22.0,23.0,1,0.0455,1.0,940.529,tw-limprovement,tcs-b75-n1,1,1.0,939.8851,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost2000/mastermind_04_08_03-0003.edge/run1,
mastermind_04_08_03-0003.edge,networks,atmost2000,22.0,23.0,1,0.0455,1.0,2181.77,tw-limprovement,tcs-b100-n1,1,1.0,2180.9694,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/mastermind_04_08_03-0003.edge/run1,
mastermind_04_08_03-0003.edge,networks,atmost2000,21.0,23.0,2,0.0952,1.0,455.87,tw-limprovement,jdrasil-b75-n1,1,1.0,455.3089,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost2000/mastermind_04_08_03-0003.edge/run1,
mastermind_04_08_03-0004.edge,networks,atmost2000,22.0,23.0,1,0.0455,1.0,14.2289,tw-limprovement,htd-b150-n1,1,1.0,13.6487,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost2000/mastermind_04_08_03-0004.edge/run1,
mastermind_04_08_03-0004.edge,networks,atmost2000,22.0,23.0,1,0.0455,1.0,39.0305,tw-limprovement,tcs-b75-n1,1,1.0,38.4255,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost2000/mastermind_04_08_03-0004.edge/run1,
