instance,benchmark_name,class,width,width,width,width,ubound,ubound,ubound,ubound,abs_improvement,abs_improvement,abs_improvement,time,time,time,time,solver,solver_config,wall,wall,solver_args,wall,wall
count,,,mean,amin,amax,std,mean,amin,amax,std,count_nonzero,sum,amax,mean,amin,amax,std,,,amax,amin,,std,mean
70,twlib,atmost1000,44.3958333333,12.0,203.0,26.5183514004,45.2083333333,12.0,203.0,26.8208860606,15,39,7,895.945354286,11.8054,7200.12,2141.32155492,tw-limprovement,jdrasil-b125-n1,7199.534,0.0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",2010.32748018,733.645075714
70,twlib,atmost1000,42.8679245283,12.0,203.0,26.1210479056,43.5660377358,12.0,203.0,26.0269900103,18,37,4,257.429197143,9.8779,7200.12,931.785545435,tw-limprovement,jdrasil-b75t1800-n1,7199.2616,0.0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",934.750679329,240.032894286
70,twlib,atmost1000,41.5925925926,12.0,203.0,36.2111959517,42.962962963,12.0,203.0,36.4886510085,14,37,7,4091.31498857,6.1764,7200.24,3517.81830863,tw-limprovement,tcs-b125-n1,7199.5619,0.0,-w 1800 -b 125 -r 10,3475.60474716,2852.69729286
70,twlib,atmost1000,42.8867924528,12.0,203.0,26.128131301,43.5660377358,12.0,203.0,26.0269900103,18,36,4,320.892508571,12.617,7200.12,1150.30476943,tw-limprovement,jdrasil-b100-n1,7199.5036,0.0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1153.4845083,305.024154286
70,twlib,atmost1000,42.6296296296,12.0,203.0,25.979887937,43.2407407407,12.0,203.0,25.89087053,18,33,3,44.6328571429,12.1579,388.845,47.7395119461,tw-limprovement,jdrasil-b75-n1,387.9135,0.0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",49.7038461097,34.5880085714
70,twlib,atmost1000,40.32,12.0,203.0,36.5589934216,41.64,12.0,203.0,36.6092884389,13,33,5,4347.54723714,6.2957,7200.22,3436.33016169,tw-limprovement,tcs-b150-n1,7199.4533,0.0,-w 1800 -b 150 -r 10,3486.57687918,3108.99431714
70,twlib,atmost1000,42.6078431373,12.0,203.0,26.7500119113,43.2156862745,12.0,203.0,26.6070018796,15,31,5,771.125398571,6.0037,7200.1,2159.42624905,tw-limprovement,tcs-b75-n1,7199.5367,0.0,-w 1800 -b 75 -r 10,1461.13681227,350.613635714
70,twlib,atmost1000,43.0555555556,12.0,203.0,26.0010280397,43.2407407407,12.0,203.0,25.89087053,7,10,2,15.8921785714,8.7293,52.259,8.09923453357,tw-limprovement,jdrasil-b50-n1,51.6849,0.0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",9.36640056132,11.78601
70,twlib,atmost1000,43.1111111111,12.0,203.0,25.8921323132,43.2407407407,12.0,203.0,25.89087053,6,7,2,5.89762428571,2.8677,21.1509,3.12361582982,tw-limprovement,htd-b100-n1,20.5591,0.0,-w 1800 -b 100 -r 10 -s htd_main,3.33997092383,3.94723142857
70,twlib,atmost1000,43.1111111111,12.0,203.0,25.873178847,43.2407407407,12.0,203.0,25.89087053,7,7,1,5.97399571429,2.86,20.621,2.99708551132,tw-limprovement,htd-b150-n1,20.0257,0.0,-w 1800 -b 150 -r 10 -s htd_main,3.24905342825,4.01678
70,twlib,atmost1000,43.0192307692,12.0,203.0,26.4193114044,43.1346153846,12.0,203.0,26.3513431932,5,6,2,533.597267143,6.2364,7200.1,1862.70621188,tw-limprovement,tcs-b50-n1,7199.4557,0.0,-w 1800 -b 50 -r 10,1206.18625336,218.712222857
161,twlib,atmost200,29.5314685315,3.0,119.0,17.0722591044,31.3006993007,3.0,119.0,18.0589936882,90,253,12,64.1086776398,2.1418,7200.1,566.84796754,tw-limprovement,tcs-b75-n1,7199.5662,0.0,-w 1800 -b 75 -r 10,567.044105448,59.2850689441
161,twlib,atmost200,29.8936170213,3.0,119.0,17.4457125833,31.6028368794,3.0,119.0,18.3847294679,86,241,12,157.372268944,6.1546,7200.12,974.771869496,tw-limprovement,jdrasil-b75-n1,7199.5289,0.0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",975.042896376,154.887340994
161,twlib,atmost200,29.0294117647,3.0,119.0,17.2982299144,30.7279411765,3.0,119.0,18.275856128,82,231,11,441.9408,5.8852,7200.12,1613.3233201,tw-limprovement,jdrasil-b100-n1,7199.5551,0.0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1613.94103292,438.807737267
161,twlib,atmost200,29.0814814815,3.0,119.0,17.3519545339,30.7851851852,3.0,119.0,18.3316809145,81,230,11,459.484952174,4.2298,7200.13,1658.78277815,tw-limprovement,jdrasil-b75t1800-n1,7199.4846,0.0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1659.43135838,456.261663354
161,twlib,atmost200,29.197080292,3.0,119.0,17.3403810495,30.8467153285,3.0,119.0,18.2558977219,83,226,9,417.989515528,6.6946,7200.14,1564.6975418,tw-limprovement,jdrasil-b125-n1,7199.5597,0.0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1565.6484442,413.228863354
161,twlib,atmost200,29.0441176471,3.0,119.0,17.3114681095,30.6764705882,3.0,119.0,18.2139069183,82,222,9,431.037573913,5.0381,7200.39,1577.99186271,tw-limprovement,jdrasil-b150-n1,7199.5612,0.0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1579.11641041,425.20893354
161,twlib,atmost200,27.71875,3.0,119.0,16.7975145799,29.3984375,3.0,119.0,17.8092870773,75,215,12,807.944416149,2.6116,7200.11,2169.82275605,tw-limprovement,tcs-b100-n1,7199.5577,0.0,-w 1800 -b 100 -r 10,2171.33089652,803.048749689
161,twlib,atmost200,26.8617886179,3.0,119.0,16.5580574231,28.3902439024,3.0,119.0,17.4302517059,70,188,9,969.700376398,2.9041,7200.1,2422.34672855,tw-limprovement,tcs-b125-n1,7199.5055,0.0,-w 1800 -b 125 -r 10,2423.91422912,964.964032919
161,twlib,atmost200,26.8617886179,3.0,119.0,16.5580574231,28.3902439024,3.0,119.0,17.4302517059,70,188,9,970.347570186,2.9803,7200.11,2422.19758722,tw-limprovement,tcs-b150-n1,7199.5144,0.0,-w 1800 -b 150 -r 10,2423.82263726,965.437045963
161,twlib,atmost200,30.8819444444,3.0,119.0,18.2965075684,31.5416666667,3.0,119.0,18.2265751571,44,95,8,12.4664981366,5.9192,55.4706,6.60010584002,tw-limprovement,jdrasil-b50-n1,54.9277,0.0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",7.19020226486,10.4910993789
161,twlib,atmost200,30.9571428571,3.0,119.0,18.5863225911,31.5357142857,3.0,119.0,18.4867873153,43,81,9,372.129795031,2.6625,7200.09,1567.21882889,tw-limprovement,tcs-b50-n1,7199.5214,0.0,-w 1800 -b 50 -r 10,1123.01864532,185.761600621
161,twlib,atmost200,31.1258741259,3.0,119.0,17.927030159,31.6433566434,3.0,119.0,18.2496018071,36,74,8,47.3961639752,1.2276,7200.0,567.229013566,tw-limprovement,htd-b150-n1,6.8892,0.0,-w 1800 -b 150 -r 10 -s htd_main,0.894433607489,1.58814223602
161,twlib,atmost200,31.0347222222,3.0,119.0,17.9277544701,31.5416666667,3.0,119.0,18.2265751571,35,73,8,2.64561614907,1.1078,12.8642,1.30800409575,tw-limprovement,htd-b100-n1,6.5954,0.0,-w 1800 -b 100 -r 10 -s htd_main,0.898973260522,1.60076149068
161,twlib,atmost200,31.4930555556,3.0,119.0,18.2771960512,31.5416666667,3.0,119.0,18.2265751571,6,7,2,8.703024375,4.1323,30.668,2.73095505981,tw-limprovement,jdrasil-b25-n1,17.4888,0.0,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",3.00145332327,6.97034906832
72,twlib,atmost2000,40.9454545455,4.0,129.0,24.7815778216,43.1090909091,4.0,129.0,25.3499015465,38,119,9,2191.70265833,5.5449,7200.13,3049.27156855,tw-limprovement,tcs-b125-n1,7199.5707,0.0,-w 1800 -b 125 -r 10,3000.36074517,2091.0185
72,twlib,atmost2000,43.26,4.0,129.0,26.6870066986,45.22,4.0,129.0,27.0164651232,31,98,7,2363.79439861,10.3374,7200.55,3166.94667054,tw-limprovement,jdrasil-b125-n1,7199.736,0.0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",3169.81613766,2358.95113056
72,twlib,atmost2000,40.9210526316,4.0,129.0,29.8114630401,42.7105263158,4.0,129.0,30.2770164323,22,68,9,3911.22108472,10.296,7200.24,3248.40675714,tw-limprovement,jdrasil-b150-n1,7199.6134,0.0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",3252.54964092,3906.85322778
72,twlib,atmost2000,42.3787878788,4.0,129.0,23.9195865359,43.3636363636,4.0,129.0,23.8060343763,29,65,5,570.618879167,5.2701,7200.11,1829.41963018,tw-limprovement,tcs-b100-n1,7199.5368,0.0,-w 1800 -b 100 -r 10,1829.60791042,568.948454167
72,twlib,atmost2000,44.3230769231,4.0,129.0,24.5032572403,45.2461538462,4.0,129.0,24.4246486472,27,60,4,828.467463889,10.478,7200.15,2038.93827231,tw-limprovement,jdrasil-b75t1800-n1,7199.4734,0.0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",2039.15424114,827.05395
72,twlib,atmost2000,45.1290322581,4.0,129.0,24.8090966071,46.0161290323,4.0,129.0,24.7522093304,24,55,4,998.103926389,12.5043,7200.13,2372.47363859,tw-limprovement,jdrasil-b100-n1,7199.5544,0.0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",2372.63875661,996.749554167
72,twlib,atmost2000,36.3870967742,4.0,129.0,31.5453931337,37.8064516129,4.0,129.0,32.0066861295,18,44,5,4470.7394375,6.3433,7200.3,3307.44199179,tw-limprovement,tcs-b150-n1,7199.5298,0.0,-w 1800 -b 150 -r 10,3332.49908489,4370.004925
72,twlib,atmost2000,43.8169014085,4.0,129.0,23.8293395743,44.3661971831,4.0,129.0,23.5985710443,20,39,5,39.8373166667,10.7948,232.657,33.8248292643,tw-limprovement,jdrasil-b75-n1,232.1026,0.0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",34.1469049299,38.6423013889
72,twlib,atmost2000,42.8382352941,4.0,129.0,23.6179859961,43.2794117647,4.0,129.0,23.4570713573,15,30,5,325.109630556,5.2931,7200.12,1443.67693513,tw-limprovement,tcs-b75-n1,7199.5697,0.0,-w 1800 -b 75 -r 10,1443.82281688,323.841929167
72,twlib,atmost2000,44.1126760563,4.0,129.0,23.5751378095,44.3661971831,4.0,129.0,23.5985710443,12,18,3,9.70171388889,4.0647,21.498,3.3848186145,tw-limprovement,htd-b150-n1,20.5121,0.0,-w 1800 -b 150 -r 10 -s htd_main,3.39644721955,8.80716666667
72,twlib,atmost2000,44.2394366197,4.0,129.0,23.5750866011,44.3661971831,4.0,129.0,23.5985710443,7,9,3,9.89627638889,4.5296,22.0711,3.18802105536,tw-limprovement,htd-b100-n1,20.8292,0.0,-w 1800 -b 100 -r 10 -s htd_main,3.19919321662,9.02371805556
72,twlib,atmost2000,44.323943662,4.0,129.0,23.6363972647,44.3661971831,4.0,129.0,23.5985710443,3,3,1,35.615675,11.4073,1068.39,123.534610187,tw-limprovement,jdrasil-b50-n1,1067.5678,0.0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",123.590064263,34.4712763889
72,twlib,atmost2000,43.25,4.0,129.0,23.4790316106,43.2794117647,4.0,129.0,23.4570713573,2,2,1,323.035169444,5.2608,7200.1,1444.12355613,tw-limprovement,tcs-b50-n1,7199.5164,0.0,-w 1800 -b 50 -r 10,1444.25434956,321.746497222
157,twlib,atmost500,42.99,3.0,127.0,36.0480865713,44.66,3.0,127.0,37.6673960777,44,167,9,1308.91013822,6.1161,7200.4,2674.32910014,tw-limprovement,jdrasil-b150-n1,7199.64,0.0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",2505.97321974,1121.26490573
157,twlib,atmost500,46.0366972477,3.0,127.0,36.995476852,47.4403669725,3.0,127.0,37.6439044283,47,153,9,792.762624841,5.892,7200.15,2108.05616961,tw-limprovement,jdrasil-b125-n1,7199.5758,0.0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",2048.37701667,731.922005732
157,twlib,atmost500,47.2288135593,3.0,127.0,36.4659801691,48.1949152542,3.0,127.0,36.5076408053,42,114,8,235.776398089,5.9522,7200.13,1139.86084104,tw-limprovement,jdrasil-b100-n1,7199.5528,0.0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1140.91692331,229.108034395
157,twlib,atmost500,47.2288135593,3.0,127.0,36.4659801691,48.1949152542,3.0,127.0,36.5076408053,42,114,8,237.67366242,5.5227,7200.12,1140.19166405,tw-limprovement,jdrasil-b75t1800-n1,7199.3215,0.0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1141.27034071,230.83850828
157,twlib,atmost500,82.5517241379,3.0,363.0,90.0701509045,83.3793103448,3.0,363.0,89.7580956913,35,96,9,1337.07265414,2.5289,7200.15,2577.75511849,tw-limprovement,tcs-b100-n1,7199.5826,0.0,-w 1800 -b 100 -r 10,2541.92915829,1274.14142611
157,twlib,atmost500,46.7093023256,3.0,127.0,40.3294860104,47.7906976744,3.0,127.0,40.7246467588,35,93,9,2073.75397261,3.0507,7200.12,3123.98660004,tw-limprovement,tcs-b125-n1,7199.5816,0.0,-w 1800 -b 125 -r 10,3003.89995139,1837.83122675
157,twlib,atmost500,46.9917355372,3.0,127.0,36.4171424533,47.6033057851,3.0,127.0,36.2405112498,31,74,9,76.8669732484,6.4665,7200.12,577.506757852,tw-limprovement,jdrasil-b75-n1,7199.5207,0.0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",577.942234264,72.2302993631
157,twlib,atmost500,49.1651376147,3.0,127.0,37.6439247377,49.8348623853,3.0,127.0,37.4025929388,31,73,9,800.284156688,2.3708,7200.1,2119.80231855,tw-limprovement,tcs-b75-n1,7199.5713,0.0,-w 1800 -b 75 -r 10,2059.78474006,746.745142038
157,twlib,atmost500,39.5373134328,3.0,127.0,38.8120288907,40.5970149254,3.0,127.0,40.0617174254,25,71,10,2874.75901975,3.4544,7200.12,3470.35880753,tw-limprovement,tcs-b150-n1,7199.5536,0.0,-w 1800 -b 150 -r 10,3418.59343205,2638.75456433
157,twlib,atmost500,73.4671532847,3.0,353.0,81.0321333407,73.6861313869,3.0,353.0,80.8862447247,21,30,3,71.9159923567,5.7505,7200.1,573.51449572,tw-limprovement,jdrasil-b50-n1,7199.3235,0.0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",573.770360278,68.099343949
157,twlib,atmost500,47.0737704918,3.0,127.0,36.2788028707,47.2704918033,3.0,127.0,36.2771783291,17,24,3,5.93839745223,1.3907,23.2157,4.65865978551,tw-limprovement,htd-b150-n1,10.5506,0.0,-w 1800 -b 150 -r 10 -s htd_main,2.53846487166,2.82823248408
157,twlib,atmost500,77.7153284672,3.0,363.0,87.1025383659,77.8905109489,3.0,363.0,86.9814617531,18,24,3,450.926602548,2.8845,7200.09,1428.41932953,tw-limprovement,tcs-b50-n1,7199.5101,0.0,-w 1800 -b 50 -r 10,1073.02056116,307.973387261
157,twlib,atmost500,47.131147541,3.0,127.0,36.3088111292,47.2704918033,3.0,127.0,36.2771783291,12,17,2,6.18471783439,2.0334,23.1135,4.58358935772,tw-limprovement,htd-b100-n1,10.3463,0.0,-w 1800 -b 100 -r 10 -s htd_main,2.56991980536,2.9509611465
157,twlib,atmost500,72.9057971014,3.0,318.0,79.9058650252,72.9275362319,3.0,318.0,79.8893064184,3,3,1,23.0006528662,5.1982,153.777,31.5062185753,tw-limprovement,jdrasil-b25-n1,152.9432,0.0,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",31.4478583011,19.3517656051
26,twlib,atmost5000,46.5833333333,4.0,129.0,30.0505612574,47.9583333333,4.0,129.0,30.2834136934,9,33,10,520.159292308,16.1222,7200.15,1524.87840807,tw-limprovement,jdrasil-b125-n1,7199.3007,0.0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1525.05964376,518.707942308
26,twlib,atmost5000,45.0434782609,4.0,129.0,30.163913209,45.9130434783,4.0,129.0,30.1841515361,7,20,6,737.9163,10.1998,7200.1,2027.74554217,tw-limprovement,tcs-b100-n1,7199.4179,0.0,-w 1800 -b 100 -r 10,2028.5603552,734.910957692
26,twlib,atmost5000,43.7647058824,4.0,129.0,34.6311446024,44.8823529412,4.0,129.0,34.965844679,6,19,7,2955.14897308,11.1846,7200.13,3340.74617223,tw-limprovement,tcs-b125-n1,7199.4471,0.0,-w 1800 -b 125 -r 10,3341.27973907,2953.83928462
26,twlib,atmost5000,46.1578947368,4.0,129.0,33.6274741475,46.8421052632,4.0,129.0,33.9071660041,7,13,3,1981.81613846,15.8366,7200.14,3047.20899973,tw-limprovement,jdrasil-b150-n1,7199.5365,0.0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",3047.59028994,1980.49679231
26,twlib,atmost5000,47.16,4.0,129.0,29.7358930139,47.48,4.0,129.0,29.7421138007,6,8,2,56.5650692308,17.0363,175.707,44.6123331788,tw-limprovement,jdrasil-b100-n1,175.1007,0.0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",45.3902119648,54.9853923077
26,twlib,atmost5000,47.16,4.0,129.0,29.7358930139,47.48,4.0,129.0,29.7421138007,6,8,2,62.72385,14.8429,238.776,56.2830792039,tw-limprovement,jdrasil-b75t1800-n1,237.8616,0.0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",56.8492131613,61.2497884615
26,twlib,atmost5000,41.5384615385,4.0,129.0,39.3692252583,42.0,4.0,129.0,39.6799697581,5,6,2,3377.40065385,11.2841,7200.15,3610.9541215,tw-limprovement,tcs-b150-n1,7199.4827,0.0,-w 1800 -b 150 -r 10,3611.54614576,3376.05981154
26,twlib,atmost5000,47.4,4.0,129.0,29.7377425729,47.48,4.0,129.0,29.7421138007,1,2,2,28.0063576923,15.8162,49.4376,9.0374693554,tw-limprovement,jdrasil-b75-n1,48.8045,0.0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",10.3222585793,26.5768730769
26,twlib,atmost5000,47.44,4.0,129.0,29.7406567962,47.48,4.0,129.0,29.7421138007,1,1,1,16.1760692308,9.7673,32.4056,5.5485560657,tw-limprovement,htd-b150-n1,31.7843,0.0,-w 1800 -b 150 -r 10 -s htd_main,6.32313318536,15.0064692308
26,twlib,atmost5000,46.0416666667,4.0,129.0,29.5480142299,46.0833333333,4.0,129.0,29.5324680084,1,1,1,308.662446154,10.6187,7200.1,1405.83646945,tw-limprovement,tcs-b75-n1,7199.4262,0.0,-w 1800 -b 75 -r 10,1405.95940924,307.437796154
