instance,benchmark_name,width,width,width,width,ubound,ubound,ubound,ubound,abs_improvement,abs_improvement,abs_improvement,solved,time,time,time,time,solver,solver_config,wall,tw_range,wall,wall,wall,wall,solver_args
count,,mean,amin,amax,std,mean,amin,amax,std,count_nonzero,sum,amax,sum,mean,amin,amax,std,,,amin,,std,sum,mean,amax,
216,transit,12.9537037037,4.0,25.0,5.68291484209,13.4953703704,4.0,28.0,6.1470338358,90,117,4,216.0,67.1287680556,4.6118,3596.94,308.739849326,tw-limprovement,jdrasil-b100-n1,3.9376,"(0, 25]",308.724577693,14337.0845,66.3753912037,3596.204,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
218,transit,13.0688073394,4.0,25.0,5.77774527878,13.6009174312,4.0,27.0,6.21440270644,90,116,3,218.0,16.3475178899,4.6539,164.714,18.0326153286,tw-limprovement,jdrasil-b75-n1,3.9566,"(0, 25]",17.9980900398,3398.5151,15.5895188073,164.056,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
206,transit,12.4126213592,4.0,25.0,5.32821627796,12.9417475728,4.0,26.0,5.80466631922,82,109,5,206.0,78.3206572816,2.4039,5717.96,442.312511276,tw-limprovement,tcs-b125-n1,1.7363,"(0, 25]",442.303490485,15993.9159,77.6403684466,5717.2344,-w 1800 -b 125 -r 10
210,transit,12.7285714286,4.0,25.0,5.58515144018,13.2428571429,4.0,28.0,6.02332558707,84,108,4,210.0,109.571134762,4.2141,5379.63,557.255105168,tw-limprovement,jdrasil-b125-n1,3.6416,"(0, 25]",557.247194102,22836.3949,108.744737619,5378.9093,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
207,transit,12.6280193237,4.0,25.0,5.56355926444,13.115942029,4.0,28.0,5.97211050143,81,101,4,207.0,46.8379908213,4.0906,1684.02,196.695221333,tw-limprovement,jdrasil-b150-n1,3.4983,"(0, 25]",196.692590005,9523.9036,46.0091961353,1683.1807,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
219,transit,13.1232876712,4.0,25.0,5.88875122386,13.5753424658,4.0,27.0,6.21167399372,84,99,4,219.0,6.30000684932,2.1523,34.7784,4.55135622632,tw-limprovement,tcs-b50-n1,1.6343,"(0, 25]",4.57268176788,1245.1436,5.68558721461,34.2271,-w 1800 -b 50 -r 10
218,transit,13.1513761468,4.0,25.0,5.88444978308,13.6009174312,4.0,27.0,6.21440270644,84,98,3,218.0,28.1954009174,5.0397,3604.4,243.431079421,tw-limprovement,jdrasil-b50-n1,3.9784,"(0, 25]",243.431458582,5992.7118,27.4895036697,3603.709,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
202,transit,12.2425742574,4.0,25.0,5.23911516084,12.7227722772,4.0,26.0,5.64297443158,78,97,5,202.0,56.5244633663,2.2625,5802.72,418.836010538,tw-limprovement,tcs-b150-n1,1.7035,"(0, 25]",418.833990659,11276.042,55.821990099,5802.0079,-w 1800 -b 150 -r 10
213,transit,13.1361502347,4.0,25.0,5.85962023175,13.220657277,4.0,26.0,5.92111233334,17,18,2,213.0,3.15108262911,1.1531,28.1656,2.82155182916,tw-limprovement,htd-b100-n1,0.5152,"(0, 25]",2.78675071521,531.7531,2.49649342723,27.3095,-w 1800 -b 100 -r 10 -s htd_main
213,transit,13.1455399061,4.0,25.0,5.86502596261,13.220657277,4.0,26.0,5.92111233334,15,16,2,213.0,3.17866948357,1.3772,33.4557,3.07974209703,tw-limprovement,htd-b150-n1,0.7434,"(0, 25]",3.05567587282,540.0238,2.53532300469,32.5722,-w 1800 -b 150 -r 10 -s htd_main
210,transit,13.0476190476,4.0,25.0,5.8414145111,13.1238095238,4.0,25.0,5.81895144716,16,16,1,210.0,16.606397619,3.8432,1806.3,124.131059772,tw-limprovement,jdrasil-b25-n1,3.2725,"(0, 25]",124.130783099,3355.215,15.9772142857,1805.6709,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
61,transit,33.8852459016,26.0,48.0,6.34323356198,36.3442622951,27.0,53.0,7.00924448116,48,150,6,61.0,179.690960656,15.7651,1239.73,273.20459772,tw-limprovement,jdrasil-b100-n1,15.0941,"(25, 50]",273.250363541,10915.1721,178.937247541,1239.0688,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
61,transit,33.8852459016,26.0,48.0,6.34323356198,36.3442622951,27.0,53.0,7.00924448116,48,150,6,61.0,181.956891803,15.9256,1297.66,275.81180947,tw-limprovement,jdrasil-b75t1800-n1,15.1682,"(25, 50]",275.806143013,11048.6904,181.126072131,1296.8739,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'"
48,transit,33.6666666667,26.0,49.0,5.96562255614,36.5625,27.0,53.0,7.16048925584,38,139,7,48.0,448.665564583,15.2584,2556.35,650.507805068,tw-limprovement,jdrasil-b125-n1,14.4501,"(25, 50]",650.526919007,21497.312,447.860666667,2555.8025,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
63,transit,33.8412698413,26.0,50.0,6.18063142511,36.0158730159,27.0,53.0,6.65628992732,45,137,7,63.0,37.937352381,8.7006,200.236,35.9860801492,tw-limprovement,tcs-b75-n1,8.0031,"(25, 50]",35.9985390839,2351.9933,37.3332269841,199.6288,-w 1800 -b 75 -r 10
62,transit,33.7096774194,26.0,47.0,5.72422833735,35.7419354839,27.0,51.0,6.34250683199,46,126,7,62.0,48.6473080645,13.6283,304.624,40.6559484518,tw-limprovement,jdrasil-b75-n1,13.015,"(25, 50]",40.5744241592,2967.611,47.8646935484,302.9337,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
46,transit,34.0434782609,26.0,46.0,5.93279593723,36.3043478261,27.0,51.0,6.91494216323,32,104,9,46.0,759.793565217,8.9958,4717.57,1250.95349182,tw-limprovement,tcs-b100-n1,8.3078,"(25, 50]",1251.08734801,34906.1536,758.829426087,4716.8183,-w 1800 -b 100 -r 10
39,transit,32.358974359,26.0,44.0,4.6253715611,34.9230769231,27.0,46.0,5.86418485108,29,100,9,39.0,421.322012821,14.3252,2329.22,625.084234788,tw-limprovement,jdrasil-b150-n1,13.4588,"(25, 50]",625.111491925,16399.2568,420.493764103,2328.4957,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
27,transit,32.5185185185,26.0,47.0,6.62379376752,34.1111111111,27.0,53.0,7.74265574262,18,43,6,27.0,1466.45856667,8.9871,6672.34,1862.15189558,tw-limprovement,tcs-b125-n1,8.1775,"(25, 50]",1862.14820187,39575.4085,1465.75587037,6671.64,-w 1800 -b 125 -r 10
68,transit,34.3529411765,26.0,49.0,6.46174669303,34.8970588235,26.0,51.0,6.64255773855,21,37,4,68.0,7.21212647059,2.4792,16.9218,3.4511970063,tw-limprovement,htd-b100-n1,1.9268,"(25, 50]",3.45886413706,442.8876,6.51305294118,16.2922,-w 1800 -b 100 -r 10 -s htd_main
61,transit,34.8852459016,26.0,46.0,6.50665905222,35.4918032787,27.0,46.0,6.07898826785,17,37,4,61.0,22.3256065574,10.1791,61.7618,11.5772847173,tw-limprovement,jdrasil-b50-n1,9.456,"(25, 50]",11.5593524396,1319.1961,21.6261655738,60.8655,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
61,transit,35.0819672131,26.0,46.0,6.41169525676,35.4918032787,27.0,46.0,6.07898826785,18,25,3,61.0,15.0237180328,6.4023,31.6389,4.70903233122,tw-limprovement,tcs-b50-n1,5.8836,"(25, 50]",4.70500377401,880.3119,14.431342623,30.9973,-w 1800 -b 50 -r 10
68,transit,34.5441176471,26.0,49.0,6.4863434575,34.8970588235,26.0,51.0,6.64255773855,17,24,3,68.0,6.82113676471,2.1569,16.9619,3.21724915834,tw-limprovement,htd-b150-n1,1.3561,"(25, 50]",3.20762364008,415.8481,6.11541323529,16.3653,-w 1800 -b 150 -r 10 -s htd_main
15,transit,30.0666666667,26.0,38.0,3.61478445646,30.6666666667,27.0,39.0,3.71611676479,7,9,2,15.0,1104.89914667,9.0902,4008.61,1626.3484301,tw-limprovement,tcs-b150-n1,8.3134,"(25, 50]",1626.36907116,16562.7734,1104.18489333,4008.0048,-w 1800 -b 150 -r 10
69,transit,34.4057971014,26.0,46.0,6.4610116686,34.4057971014,26.0,46.0,6.4610116686,0,0,0,69.0,12.3840202899,6.9374,23.5711,3.81704279452,tw-limprovement,jdrasil-b25-n1,6.3308,"(25, 50]",3.80742392509,809.3155,11.7292101449,22.9519,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
18,transit,58.2777777778,51.0,75.0,8.01326514603,61.0555555556,53.0,83.0,8.68041895317,14,50,9,18.0,746.428144444,15.8526,6315.92,1531.1363499,tw-limprovement,tcs-b100-n1,15.1395,"(50, 75]",1531.13497737,13417.3591,745.408838889,6315.1581,-w 1800 -b 100 -r 10
15,transit,58.7333333333,51.0,74.0,7.34328329317,61.8,53.0,83.0,8.93788086102,14,46,9,15.0,283.381146667,33.3323,1850.28,451.981338831,tw-limprovement,jdrasil-b125-n1,32.6706,"(50, 75]",452.037161861,4238.122,282.541466667,1849.6203,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
16,transit,60.1875,51.0,74.0,7.46742927653,62.0625,53.0,83.0,8.69841939665,11,30,9,16.0,84.29026875,28.5105,229.737,52.4399137036,tw-limprovement,jdrasil-b75t1800-n1,27.8817,"(50, 75]",52.4122841089,1336.4392,83.52745,228.9495,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'"
10,transit,59.4,51.0,74.0,8.36925590745,62.4,53.0,83.0,10.2436972492,9,30,9,10.0,307.129,37.1922,1119.02,376.733958685,tw-limprovement,jdrasil-b150-n1,36.3291,"(50, 75]",376.804360508,3063.3431,306.33431,1118.3815,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
16,transit,60.3125,51.0,75.0,7.6569685037,62.0625,53.0,83.0,8.69841939665,10,28,8,16.0,81.69909375,31.1369,268.687,59.7115072102,tw-limprovement,jdrasil-b100-n1,30.1456,"(50, 75]",59.724569266,1295.1194,80.9449625,267.7927,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
8,transit,60.625,51.0,70.0,7.20986427453,63.25,53.0,72.0,7.34360752141,7,21,6,8.0,768.636125,16.8698,4724.17,1611.49879881,tw-limprovement,tcs-b125-n1,16.0527,"(50, 75]",1611.51773854,6143.5091,767.9386375,4723.5097,-w 1800 -b 125 -r 10
17,transit,59.0,51.0,72.0,7.39087274955,59.7647058824,53.0,72.0,6.94198649311,7,13,3,17.0,9.53587647059,5.2537,14.1698,2.84510059851,tw-limprovement,htd-b100-n1,4.5963,"(50, 75]",2.87642100685,151.4864,8.91096470588,13.597,-w 1800 -b 100 -r 10 -s htd_main
17,transit,59.1176470588,51.0,72.0,7.15788335457,59.7647058824,53.0,72.0,6.94198649311,6,11,2,17.0,9.35191176471,3.6681,13.6499,2.7298160446,tw-limprovement,htd-b150-n1,2.6935,"(50, 75]",2.75870300741,147.7843,8.69319411765,12.9372,-w 1800 -b 150 -r 10 -s htd_main
4,transit,56.75,51.0,62.0,4.78713553878,59.5,53.0,64.0,4.79583152331,3,11,5,4.0,1743.9818,16.2262,3555.74,1944.51672006,tw-limprovement,tcs-b150-n1,15.6029,"(50, 75]",1944.48639337,6973.0026,1743.25065,3554.998,-w 1800 -b 150 -r 10
17,transit,59.2352941176,51.0,72.0,7.41223154459,59.7647058824,53.0,72.0,6.94198649311,4,9,3,17.0,36.4247882353,19.0933,161.925,33.6765627885,tw-limprovement,jdrasil-b75-n1,18.4417,"(50, 75]",33.5446697756,607.176,35.7162352941,160.6461,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
16,transit,59.9375,51.0,72.0,7.24310016498,60.1875,53.0,72.0,6.93992074883,2,4,2,16.0,32.43823125,19.7278,66.4699,13.4308530282,tw-limprovement,tcs-b75-n1,19.1466,"(50, 75]",13.4289270578,509.4065,31.83790625,65.9564,-w 1800 -b 75 -r 10
18,transit,59.2777777778,51.0,72.0,7.04444341354,59.2777777778,51.0,72.0,7.04444341354,0,0,0,18.0,16.68525,9.7587,22.9255,4.00126175824,tw-limprovement,jdrasil-b25-n1,9.1423,"(50, 75]",3.99685163748,289.1726,16.0651444444,22.2837,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
18,transit,59.2777777778,51.0,72.0,7.04444341354,59.2777777778,51.0,72.0,7.04444341354,0,0,0,18.0,19.17925,14.0163,24.5993,3.6812462286,tw-limprovement,jdrasil-b50-n1,13.3845,"(50, 75]",3.63375307495,332.8478,18.4915444444,23.7623,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
18,transit,59.2777777778,51.0,72.0,7.04444341354,59.2777777778,51.0,72.0,7.04444341354,0,0,0,18.0,25.7485388889,16.7395,38.1733,5.81899888288,tw-limprovement,tcs-b50-n1,16.145,"(50, 75]",5.83375008564,452.6587,25.1477055556,37.5474,-w 1800 -b 50 -r 10
1,transit,92.0,92.0,92.0,,97.0,97.0,97.0,,1,5,5,1.0,128.599,128.599,128.599,,tw-limprovement,tcs-b150-n1,127.9898,"(75, 100]",,127.9898,127.9898,127.9898,-w 1800 -b 150 -r 10
1,transit,92.0,92.0,92.0,,97.0,97.0,97.0,,1,5,5,1.0,543.403,543.403,543.403,,tw-limprovement,jdrasil-b150-n1,542.5148,"(75, 100]",,542.5148,542.5148,542.5148,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
2,transit,88.0,83.0,93.0,7.07106781187,90.0,83.0,97.0,9.89949493661,1,4,4,2.0,25.4661,8.6892,42.243,23.7261195146,tw-limprovement,htd-b150-n1,8.1266,"(75, 100]",23.7087246878,49.7824,24.8912,41.6558,-w 1800 -b 150 -r 10 -s htd_main
2,transit,90.0,83.0,97.0,9.89949493661,90.0,83.0,97.0,9.89949493661,0,0,0,2.0,18.90025,8.4375,29.363,14.7965629497,tw-limprovement,htd-b100-n1,7.8695,"(75, 100]",14.771248527,36.6287,18.31435,28.7592,-w 1800 -b 100 -r 10 -s htd_main
2,transit,90.0,83.0,97.0,9.89949493661,90.0,83.0,97.0,9.89949493661,0,0,0,2.0,28.2168,16.8475,39.5861,16.0786182547,tw-limprovement,jdrasil-b25-n1,16.2946,"(75, 100]",16.0945281573,55.3503,27.67515,39.0557,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
2,transit,90.0,83.0,97.0,9.89949493661,90.0,83.0,97.0,9.89949493661,0,0,0,2.0,30.23485,19.1427,41.327,15.6866689659,tw-limprovement,jdrasil-b50-n1,18.5234,"(75, 100]",15.6908408959,59.237,29.6185,40.7136,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
2,transit,90.0,83.0,97.0,9.89949493661,90.0,83.0,97.0,9.89949493661,0,0,0,2.0,34.91075,23.1754,46.6461,16.5962911292,tw-limprovement,jdrasil-b75-n1,21.586,"(75, 100]",17.0916194294,67.3432,33.6716,45.7572,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
1,transit,97.0,97.0,97.0,,97.0,97.0,97.0,,0,0,0,1.0,46.3932,46.3932,46.3932,,tw-limprovement,jdrasil-b75t1800-n1,45.5361,"(75, 100]",,45.5361,45.5361,45.5361,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'"
1,transit,97.0,97.0,97.0,,97.0,97.0,97.0,,0,0,0,1.0,53.1181,53.1181,53.1181,,tw-limprovement,jdrasil-b125-n1,52.4058,"(75, 100]",,52.4058,52.4058,52.4058,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
2,transit,90.0,83.0,97.0,9.89949493661,90.0,83.0,97.0,9.89949493661,0,0,0,2.0,53.9185,31.0004,76.8366,32.4110878438,tw-limprovement,tcs-b50-n1,30.3489,"(75, 100]",32.4646158272,106.6097,53.30485,76.2608,-w 1800 -b 50 -r 10
1,transit,97.0,97.0,97.0,,97.0,97.0,97.0,,0,0,0,1.0,54.5616,54.5616,54.5616,,tw-limprovement,jdrasil-b100-n1,53.7306,"(75, 100]",,53.7306,53.7306,53.7306,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
2,transit,90.0,83.0,97.0,9.89949493661,90.0,83.0,97.0,9.89949493661,0,0,0,2.0,58.08705,32.1047,84.0694,36.7445917523,tw-limprovement,tcs-b75-n1,31.5575,"(75, 100]",36.7507435813,115.0884,57.5442,83.5309,-w 1800 -b 75 -r 10
1,transit,97.0,97.0,97.0,,97.0,97.0,97.0,,0,0,0,1.0,80.2995,80.2995,80.2995,,tw-limprovement,tcs-b100-n1,79.7394,"(75, 100]",,79.7394,79.7394,79.7394,-w 1800 -b 100 -r 10
1,transit,97.0,97.0,97.0,,97.0,97.0,97.0,,0,0,0,1.0,82.6141,82.6141,82.6141,,tw-limprovement,tcs-b125-n1,81.9762,"(75, 100]",,81.9762,81.9762,81.9762,-w 1800 -b 125 -r 10
1,transit,221.0,221.0,221.0,,221.0,221.0,221.0,,0,0,0,1.0,86.1266,86.1266,86.1266,,tw-limprovement,jdrasil-b25-n1,85.1582,"(200, 225]",,85.1582,85.1582,85.1582,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
1,transit,221.0,221.0,221.0,,221.0,221.0,221.0,,0,0,0,1.0,94.0724,94.0724,94.0724,,tw-limprovement,jdrasil-b50-n1,93.3856,"(200, 225]",,93.3856,93.3856,93.3856,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
1,transit,221.0,221.0,221.0,,221.0,221.0,221.0,,0,0,0,1.0,376.679,376.679,376.679,,tw-limprovement,tcs-b100-n1,374.8015,"(200, 225]",,374.8015,374.8015,374.8015,-w 1800 -b 100 -r 10
1,transit,221.0,221.0,221.0,,221.0,221.0,221.0,,0,0,0,1.0,378.0,378.0,378.0,,tw-limprovement,tcs-b50-n1,377.4571,"(200, 225]",,377.4571,377.4571,377.4571,-w 1800 -b 50 -r 10
141,twlib,14.5957446809,3.0,25.0,5.99163550699,15.1843971631,3.0,30.0,6.4449347075,51,83,5,141.0,136.25532766,2.5289,5834.91,625.087893816,tw-limprovement,tcs-b100-n1,1.796,"(0, 25]",625.102664014,19108.4523,135.520938298,5834.2918,-w 1800 -b 100 -r 10
143,twlib,14.6923076923,3.0,25.0,6.00379078516,15.2517482517,3.0,30.0,6.40143968344,51,80,5,143.0,141.232976923,2.1418,4606.28,698.368350966,tw-limprovement,tcs-b75-n1,1.5755,"(0, 25]",698.345754436,20098.1673,140.546624476,4605.6339,-w 1800 -b 75 -r 10
150,twlib,15.0866666667,3.0,25.0,6.0544915566,15.5733333333,3.0,30.0,6.34081978341,51,73,5,150.0,30.0278173333,6.1546,924.122,86.9235020361,tw-limprovement,jdrasil-b75-n1,5.1904,"(0, 25]",86.9327203295,4383.2779,29.2218526667,923.3876,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
137,twlib,14.2919708029,3.0,25.0,5.81979454855,14.7883211679,3.0,28.0,6.11342622831,48,68,5,137.0,127.991978832,3.0507,6020.48,609.304472132,tw-limprovement,tcs-b125-n1,2.472,"(0, 25]",609.309548092,17441.4358,127.309750365,6019.8008,-w 1800 -b 125 -r 10
135,twlib,14.2074074074,3.0,25.0,5.82082762784,14.7111111111,3.0,28.0,6.12538962107,48,68,5,135.0,147.09838963,2.9803,5715.01,724.110192301,tw-limprovement,tcs-b150-n1,2.4205,"(0, 25]",724.111010194,19758.8302,146.361705185,5714.376,-w 1800 -b 150 -r 10
147,twlib,14.9047619048,3.0,25.0,5.97292215643,15.3537414966,3.0,28.0,6.20517097784,49,66,3,147.0,72.7595435374,5.8852,3716.43,358.972339349,tw-limprovement,jdrasil-b100-n1,5.2717,"(0, 25]",358.967784751,10572.4628,71.9215156463,3715.8531,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
146,twlib,14.8561643836,3.0,25.0,5.96424949873,15.301369863,3.0,28.0,6.19384551377,48,65,3,146.0,53.6096280822,4.2298,2235.36,242.396152064,tw-limprovement,jdrasil-b75t1800-n1,3.4901,"(0, 25]",242.399162288,7703.294,52.7622876712,2234.5656,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'"
149,twlib,15.0,3.0,25.0,5.98985629029,15.4295302013,3.0,27.0,6.17455002579,48,64,3,149.0,20.1146731544,5.7505,1068.39,86.726740156,tw-limprovement,jdrasil-b50-n1,5.1432,"(0, 25]",86.7165193541,2891.4513,19.4057134228,1067.5678,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
145,twlib,14.8,3.0,25.0,5.94371750488,15.2344827586,3.0,30.0,6.16893403486,47,63,5,145.0,67.1651227586,5.892,2023.74,277.096559245,tw-limprovement,jdrasil-b125-n1,5.2734,"(0, 25]",277.122160918,9623.3476,66.3679144828,2023.1161,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
148,twlib,14.8513513514,3.0,25.0,5.98452069571,15.25,3.0,27.0,6.13440725588,45,59,3,148.0,74.008047973,2.6625,3682.41,403.960730462,tw-limprovement,tcs-b50-n1,2.0064,"(0, 25]",403.929333853,10854.7435,73.3428614865,3681.3569,-w 1800 -b 50 -r 10
143,twlib,14.6783216783,3.0,25.0,5.89174810688,15.0629370629,3.0,27.0,6.02952452195,45,55,2,143.0,69.401493007,5.0381,5311.9,460.527570106,tw-limprovement,jdrasil-b150-n1,4.4581,"(0, 25]",460.528382812,9814.9067,68.6357111888,5311.1639,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
146,twlib,15.0,3.0,25.0,5.97696728542,15.1369863014,3.0,27.0,6.06928972381,18,20,2,146.0,3.39810479452,1.2276,15.9071,2.75228126912,tw-limprovement,htd-b150-n1,0.5472,"(0, 25]",2.75010107519,399.6755,2.73750342466,15.3272,-w 1800 -b 150 -r 10 -s htd_main
146,twlib,14.9520547945,3.0,24.0,5.92054539867,15.0684931507,3.0,25.0,5.99040328416,16,17,2,146.0,3.46637534247,1.1078,15.7731,2.68792211021,tw-limprovement,htd-b100-n1,0.5179,"(0, 25]",2.70534849436,402.6654,2.75798219178,15.2102,-w 1800 -b 100 -r 10 -s htd_main
146,twlib,15.0,3.0,25.0,6.01836270552,15.0684931507,3.0,25.0,5.99040328416,9,10,2,146.0,8.88292260274,4.1323,22.9543,3.04981169105,tw-limprovement,jdrasil-b25-n1,3.5493,"(0, 25]",3.04926607161,1200.4052,8.22195342466,22.3624,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
136,twlib,40.6323529412,26.0,50.0,7.14071147356,42.9632352941,26.0,56.0,7.7540031126,86,317,10,136.0,311.829321324,7.8057,7189.68,946.366525113,tw-limprovement,jdrasil-b125-n1,7.1488,"(25, 50]",946.381187733,42297.5704,311.011547059,7188.9699,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
146,twlib,39.8219178082,26.0,50.0,7.53445870788,41.8767123288,26.0,56.0,7.95668481559,91,300,11,146.0,190.472528082,9.0622,3483.1,535.412351694,tw-limprovement,jdrasil-b75t1800-n1,8.335,"(25, 50]",535.412463108,27685.5629,189.627143151,3482.1388,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'"
143,twlib,40.0769230769,26.0,50.0,7.39725579406,42.1398601399,26.0,56.0,7.82160370304,88,295,11,143.0,170.696386713,7.3474,5528.31,664.184397285,tw-limprovement,jdrasil-b100-n1,6.774,"(25, 50]",664.202437754,24291.7748,169.872551049,5527.7199,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
118,twlib,38.5084745763,26.0,50.0,7.61661001237,40.9152542373,26.0,56.0,8.3436615701,83,284,12,118.0,176.532944068,5.9799,3628.87,436.766547457,tw-limprovement,tcs-b100-n1,5.4805,"(25, 50]",436.773233301,20733.6272,175.708705085,3628.1785,-w 1800 -b 100 -r 10
127,twlib,40.1338582677,26.0,50.0,7.43689024949,42.3464566929,26.0,59.0,8.02612594362,80,281,9,127.0,456.523837008,10.3202,5701.56,999.267190262,tw-limprovement,jdrasil-b150-n1,9.511,"(25, 50]",999.304859516,57864.1433,455.623175591,5700.988,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
149,twlib,39.4429530201,26.0,50.0,7.45924290624,41.2147651007,26.0,56.0,7.83405917909,81,264,12,149.0,41.6915040268,7.2685,630.693,55.0261989725,tw-limprovement,jdrasil-b75-n1,6.1145,"(25, 50]",54.9785709401,6093.2732,40.8944510067,629.2223,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
146,twlib,39.5342465753,26.0,50.0,7.52207270001,41.3082191781,26.0,56.0,7.85433336884,77,259,12,146.0,50.4242561644,7.1168,1784.31,157.193152847,tw-limprovement,tcs-b75-n1,6.5684,"(25, 50]",157.184381086,7269.0255,49.7878458904,1783.6775,-w 1800 -b 75 -r 10
101,twlib,38.0594059406,26.0,50.0,7.52173089412,40.6237623762,26.0,59.0,8.37597932799,74,259,9,101.0,419.979824752,6.3122,6371.27,1038.13235055,tw-limprovement,tcs-b125-n1,5.5775,"(25, 50]",1038.12785397,42347.4148,419.281334653,6370.5647,-w 1800 -b 125 -r 10
80,twlib,37.8375,26.0,50.0,7.42292676592,40.1375,26.0,54.0,8.13609515086,56,184,9,80.0,201.72857625,6.4624,3117.51,553.115543667,tw-limprovement,tcs-b150-n1,5.6323,"(25, 50]",553.1116747,16081.3667,201.01708375,3116.7735,-w 1800 -b 150 -r 10
139,twlib,39.309352518,26.0,50.0,7.8101095029,39.8417266187,26.0,50.0,7.4932423593,27,74,8,139.0,16.3973431655,7.0745,33.4646,6.18569088123,tw-limprovement,jdrasil-b50-n1,6.5081,"(25, 50]",6.16647852925,2180.8944,15.6898877698,32.2105,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
145,twlib,39.3586206897,26.0,50.0,7.62823325081,39.8068965517,26.0,52.0,7.78022471088,29,65,8,145.0,5.46477034483,1.2906,25.3185,3.70140136465,tw-limprovement,htd-b150-n1,0.6719,"(25, 50]",3.71105448613,698.0645,4.81423793103,24.5948,-w 1800 -b 150 -r 10 -s htd_main
