instance,benchmark_name,class,abs_improvement,time,solved,solver_config
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,7,65.9132,1.0,jdrasil-b150-n1
kingcounty-archiver_20151217_1106.gml.lp.gr,transit,atmost2000,7,75.4337,1.0,jdrasil-b125-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,2,7.807,1.0,htd-b150-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,3,30.7835,1.0,jdrasil-b75-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,4,13.5968,1.0,htd-b100-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,5,55.4795,1.0,tcs-b100-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,5,75.7979,1.0,jdrasil-b75t1800-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,5,77.8083,1.0,jdrasil-b100-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,7,52.2922,1.0,tcs-b75-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,7,70.3194,1.0,jdrasil-b150-n1
kingcounty_2015-12-23.gml.lp.gr,transit,atmost2000,7,81.2528,1.0,jdrasil-b125-n1
kingcounty_2016-01.gml.lp.gr,transit,atmost500,1,10.7201,1.0,tcs-b100-n1
kingcounty_2016-01.gml.lp.gr,transit,atmost500,1,11.0298,1.0,tcs-b75-n1
kingcounty_2016-01.gml.lp.gr,transit,atmost500,1,11.5322,1.0,tcs-b125-n1
kingcounty_2016-01.gml.lp.gr,transit,atmost500,1,11.9205,1.0,tcs-b150-n1
kingcounty_2016-01.gml.lp.gr,transit,atmost500,1,15.7432,1.0,jdrasil-b75-n1
kingcounty_2016-01.gml.lp.gr,transit,atmost500,1,16.4211,1.0,jdrasil-b100-n1
kingcounty_2016-01.gml.lp.gr,transit,atmost500,1,16.6941,1.0,jdrasil-b125-n1
kingcounty_2016-01.gml.lp.gr,transit,atmost500,1,16.7112,1.0,jdrasil-b150-n1
kingcounty_2016-01.gml.lp.gr,transit,atmost500,1,17.6822,1.0,jdrasil-b75t1800-n1
kingston-transit_20140526_1325.gml.lp.gr,transit,atmost200,1,3.7653,1.0,tcs-b125-n1
kingston-transit_20140526_1325.gml.lp.gr,transit,atmost200,1,3.8304,1.0,tcs-b75-n1
kingston-transit_20140526_1325.gml.lp.gr,transit,atmost200,1,3.8458,1.0,tcs-b50-n1
kingston-transit_20140526_1325.gml.lp.gr,transit,atmost200,1,3.9017,1.0,tcs-b100-n1
kingston-transit_20140526_1325.gml.lp.gr,transit,atmost200,1,4.8663,1.0,tcs-b150-n1
kingston-transit_20140526_1325.gml.lp.gr,transit,atmost200,1,9.8645,1.0,jdrasil-b100-n1
kingston-transit_20140526_1325.gml.lp.gr,transit,atmost200,1,10.0673,1.0,jdrasil-b50-n1
kingston-transit_20140526_1325.gml.lp.gr,transit,atmost200,1,10.5891,1.0,jdrasil-b75-n1
kingston-transit_20140526_1325.gml.lp.gr,transit,atmost200,1,10.8717,1.0,jdrasil-b125-n1
kingston-transit_20140526_1325.gml.lp.gr,transit,atmost200,1,12.7703,1.0,jdrasil-b150-n1
kingston-transit_20140526_1325.gml.lp.gr,transit,atmost200,1,16.0114,1.0,jdrasil-b75t1800-n1
kolumbus_norway_2016-01.gml.lp.gr,transit,atmost1000,2,13.4353,1.0,tcs-b50-n1
kolumbus_norway_2016-01.gml.lp.gr,transit,atmost1000,2,16.6295,1.0,tcs-b75-n1
kolumbus_norway_2016-01.gml.lp.gr,transit,atmost1000,2,19.85,1.0,jdrasil-b50-n1
kolumbus_norway_2016-01.gml.lp.gr,transit,atmost1000,2,37.7804,1.0,jdrasil-b75-n1
kolumbus_norway_2016-01.gml.lp.gr,transit,atmost1000,2,89.7156,1.0,tcs-b150-n1
kolumbus_norway_2016-01.gml.lp.gr,transit,atmost1000,2,90.8305,1.0,tcs-b100-n1
kolumbus_norway_2016-01.gml.lp.gr,transit,atmost1000,2,91.0364,1.0,tcs-b125-n1
kolumbus_norway_2016-01.gml.lp.gr,transit,atmost1000,2,106.919,1.0,jdrasil-b100-n1
kolumbus_norway_2016-01.gml.lp.gr,transit,atmost1000,2,111.618,1.0,jdrasil-b125-n1
kolumbus_norway_2016-01.gml.lp.gr,transit,atmost1000,2,115.752,1.0,jdrasil-b150-n1
kolumbus_norway_2016-01.gml.lp.gr,transit,atmost1000,2,122.0,1.0,jdrasil-b75t1800-n1
kroA200.tsp-pp.dgf,twlib,atmost200,1,4.7441,1.0,tcs-b75-n1
kroA200.tsp-pp.dgf,twlib,atmost200,1,5.2815,1.0,tcs-b50-n1
kroA200.tsp-pp.dgf,twlib,atmost200,1,5.4099,1.0,tcs-b150-n1
kroA200.tsp-pp.dgf,twlib,atmost200,1,5.5755,1.0,tcs-b100-n1
kroA200.tsp-pp.dgf,twlib,atmost200,1,5.5969,1.0,tcs-b125-n1
kroA200.tsp-pp.dgf,twlib,atmost200,1,12.5775,1.0,jdrasil-b50-n1
kroA200.tsp-pp.dgf,twlib,atmost200,1,14.4794,1.0,jdrasil-b100-n1
kroA200.tsp-pp.dgf,twlib,atmost200,1,15.6175,1.0,jdrasil-b75-n1
kroA200.tsp-pp.dgf,twlib,atmost200,1,18.6244,1.0,jdrasil-b125-n1
kroA200.tsp-pp.dgf,twlib,atmost200,1,20.6397,1.0,jdrasil-b75t1800-n1
kroA200.tsp-pp.dgf,twlib,atmost200,1,21.1384,1.0,jdrasil-b150-n1
kroA200.tsp.dgf,twlib,atmost500,1,5.1151,1.0,tcs-b75-n1
kroA200.tsp.dgf,twlib,atmost500,1,5.3196,1.0,tcs-b50-n1
kroA200.tsp.dgf,twlib,atmost500,1,5.3698,1.0,tcs-b125-n1
kroA200.tsp.dgf,twlib,atmost500,1,5.5832,1.0,tcs-b150-n1
kroA200.tsp.dgf,twlib,atmost500,1,5.822,1.0,tcs-b100-n1
kroA200.tsp.dgf,twlib,atmost500,1,7.8781,1.0,jdrasil-b100-n1
kroA200.tsp.dgf,twlib,atmost500,1,10.9339,1.0,jdrasil-b50-n1
kroA200.tsp.dgf,twlib,atmost500,1,13.6587,1.0,jdrasil-b125-n1
kroA200.tsp.dgf,twlib,atmost500,1,13.7936,1.0,jdrasil-b75-n1
kroA200.tsp.dgf,twlib,atmost500,1,14.0026,1.0,jdrasil-b75t1800-n1
kroA200.tsp.dgf,twlib,atmost500,1,14.2237,1.0,jdrasil-b150-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,1.2276,1.0,htd-b150-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,2.1042,1.0,htd-b100-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,4.2126,1.0,tcs-b75-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,4.7459,1.0,tcs-b50-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,4.94,1.0,tcs-b150-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,4.9813,1.0,tcs-b125-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,5.0933,1.0,tcs-b100-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,10.0037,1.0,jdrasil-b50-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,11.11,1.0,jdrasil-b125-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,11.8847,1.0,jdrasil-b25-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,13.059,1.0,jdrasil-b75t1800-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,13.2085,1.0,jdrasil-b75-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,15.527,1.0,jdrasil-b100-n1
kroB150.tsp-pp.dgf,twlib,atmost200,1,15.9835,1.0,jdrasil-b150-n1
kroB150.tsp.dgf,twlib,atmost200,1,1.9093,1.0,htd-b100-n1
kroB150.tsp.dgf,twlib,atmost200,1,2.0593,1.0,htd-b150-n1
kroB150.tsp.dgf,twlib,atmost200,2,4.5531,1.0,tcs-b75-n1
kroB150.tsp.dgf,twlib,atmost200,2,4.5985,1.0,tcs-b50-n1
kroB150.tsp.dgf,twlib,atmost200,2,5.0279,1.0,tcs-b125-n1
kroB150.tsp.dgf,twlib,atmost200,2,5.1048,1.0,tcs-b100-n1
kroB150.tsp.dgf,twlib,atmost200,2,5.1264,1.0,tcs-b150-n1
kroB150.tsp.dgf,twlib,atmost200,2,9.198,1.0,jdrasil-b125-n1
kroB150.tsp.dgf,twlib,atmost200,2,10.1395,1.0,jdrasil-b75-n1
kroB150.tsp.dgf,twlib,atmost200,2,11.7515,1.0,jdrasil-b100-n1
kroB150.tsp.dgf,twlib,atmost200,2,12.2672,1.0,jdrasil-b50-n1
kroB150.tsp.dgf,twlib,atmost200,2,13.0315,1.0,jdrasil-b150-n1
kroB150.tsp.dgf,twlib,atmost200,2,14.3221,1.0,jdrasil-b25-n1
kroB150.tsp.dgf,twlib,atmost200,2,14.9838,1.0,jdrasil-b75t1800-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,2.476,1.0,htd-b100-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,3.4511,1.0,htd-b150-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,4.9429,1.0,tcs-b50-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,5.3342,1.0,tcs-b100-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,5.755,1.0,tcs-b125-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,5.8647,1.0,tcs-b75-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,6.2198,1.0,tcs-b150-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,8.9225,1.0,jdrasil-b50-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,11.4745,1.0,jdrasil-b75t1800-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,11.6517,1.0,jdrasil-b125-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,11.7821,1.0,jdrasil-b150-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,12.953,1.0,jdrasil-b100-n1
kroB200.tsp-pp.dgf,twlib,atmost200,1,13.683,1.0,jdrasil-b75-n1
kroB200.tsp.dgf,twlib,atmost500,1,2.043,1.0,htd-b150-n1
kroB200.tsp.dgf,twlib,atmost500,1,2.3186,1.0,htd-b100-n1
kroB200.tsp.dgf,twlib,atmost500,1,4.6114,1.0,tcs-b125-n1
kroB200.tsp.dgf,twlib,atmost500,1,5.0033,1.0,tcs-b50-n1
kroB200.tsp.dgf,twlib,atmost500,1,5.4302,1.0,tcs-b100-n1
kroB200.tsp.dgf,twlib,atmost500,1,5.4904,1.0,tcs-b75-n1
kroB200.tsp.dgf,twlib,atmost500,1,5.7306,1.0,tcs-b150-n1
kroB200.tsp.dgf,twlib,atmost500,1,11.195,1.0,jdrasil-b50-n1
kroB200.tsp.dgf,twlib,atmost500,1,12.0635,1.0,jdrasil-b75-n1
kroB200.tsp.dgf,twlib,atmost500,1,14.2272,1.0,jdrasil-b100-n1
kroB200.tsp.dgf,twlib,atmost500,1,14.5904,1.0,jdrasil-b75t1800-n1
kroB200.tsp.dgf,twlib,atmost500,1,15.5739,1.0,jdrasil-b125-n1
kroB200.tsp.dgf,twlib,atmost500,1,15.6933,1.0,jdrasil-b150-n1
kroC100.tsp.dgf,twlib,atmost200,1,3.4677,1.0,tcs-b50-n1
kroC100.tsp.dgf,twlib,atmost200,1,4.0174,1.0,tcs-b75-n1
kroC100.tsp.dgf,twlib,atmost200,1,4.3838,1.0,tcs-b150-n1
kroC100.tsp.dgf,twlib,atmost200,1,4.4903,1.0,tcs-b125-n1
kroC100.tsp.dgf,twlib,atmost200,1,4.6979,1.0,tcs-b100-n1
kroC100.tsp.dgf,twlib,atmost200,1,9.2673,1.0,jdrasil-b75t1800-n1
kroC100.tsp.dgf,twlib,atmost200,1,9.4866,1.0,jdrasil-b75-n1
kroC100.tsp.dgf,twlib,atmost200,1,9.7076,1.0,jdrasil-b50-n1
kroC100.tsp.dgf,twlib,atmost200,1,12.8335,1.0,jdrasil-b150-n1
kroC100.tsp.dgf,twlib,atmost200,1,14.8526,1.0,jdrasil-b100-n1
kroC100.tsp.dgf,twlib,atmost200,1,16.6967,1.0,jdrasil-b125-n1
la-metro_20101211_0848.gml.lp.gr,transit,atmost2000,1,85.6131,1.0,jdrasil-b125-n1
la-metro_20101211_0848.gml.lp.gr,transit,atmost2000,6,704.309,1.0,tcs-b100-n1
lansing_mi_2016-01.gml.lp.gr,transit,atmost2000,1,11.9532,1.0,tcs-b50-n1
lansing_mi_2016-01.gml.lp.gr,transit,atmost2000,1,17.8745,1.0,jdrasil-b50-n1
lansing_mi_2016-01.gml.lp.gr,transit,atmost2000,1,18.5672,1.0,tcs-b75-n1
lansing_mi_2016-01.gml.lp.gr,transit,atmost2000,1,28.6247,1.0,jdrasil-b75-n1
lansing_mi_2016-01.gml.lp.gr,transit,atmost2000,1,660.997,1.0,tcs-b100-n1
lansing_mi_2016-01.gml.lp.gr,transit,atmost2000,1,2671.44,1.0,jdrasil-b75t1800-n1
linkage_12.edge,networks,atmost2000,1,6.3323,1.0,htd-b100-n1
linkage_12.edge,networks,atmost2000,1,6.4133,1.0,htd-b150-n1
linkage_12.edge,networks,atmost2000,1,21.5033,1.0,jdrasil-b75-n1
linkage_12.edge,networks,atmost2000,1,23.9516,1.0,jdrasil-b75t1800-n1
linkage_12.edge,networks,atmost2000,1,25.2571,1.0,jdrasil-b100-n1
linkage_12.edge,networks,atmost2000,1,28.4491,1.0,jdrasil-b50-n1
linkage_12.edge,networks,atmost2000,1,31.0493,1.0,jdrasil-b125-n1
linkage_12.edge,networks,atmost2000,1,46.5022,1.0,jdrasil-b150-n1
linkage_12.edge,networks,atmost2000,2,18.1759,1.0,tcs-b75-n1
linkage_12.edge,networks,atmost2000,2,24.168,1.0,tcs-b100-n1
linkage_12.edge,networks,atmost2000,2,879.743,1.0,tcs-b125-n1
linkage_13.edge,networks,atmost2000,1,17.1397,1.0,tcs-b50-n1
linkage_13.edge,networks,atmost2000,2,7.3898,1.0,htd-b150-n1
linkage_13.edge,networks,atmost2000,2,7.6252,1.0,htd-b100-n1
linkage_13.edge,networks,atmost2000,2,24.8165,1.0,jdrasil-b75-n1
linkage_13.edge,networks,atmost2000,2,25.3343,1.0,jdrasil-b100-n1
linkage_13.edge,networks,atmost2000,2,25.3453,1.0,jdrasil-b75t1800-n1
linkage_13.edge,networks,atmost2000,2,25.729,1.0,jdrasil-b150-n1
linkage_13.edge,networks,atmost2000,2,25.9989,1.0,jdrasil-b125-n1
linkage_13.edge,networks,atmost2000,3,26.3616,1.0,tcs-b75-n1
linkage_13.edge,networks,atmost2000,3,35.9274,1.0,jdrasil-b50-n1
linkage_13.edge,networks,atmost2000,3,267.642,1.0,tcs-b125-n1
linkage_13.edge,networks,atmost2000,3,271.348,1.0,tcs-b100-n1
linkage_13.edge,networks,atmost2000,3,274.813,1.0,tcs-b150-n1
linkage_15.edge,networks,atmost2000,4,23.4682,1.0,tcs-b75-n1
linkage_15.edge,networks,atmost2000,4,31.7184,1.0,jdrasil-b75-n1
linkage_15.edge,networks,atmost2000,5,57.867,1.0,jdrasil-b75t1800-n1
linkage_15.edge,networks,atmost2000,5,60.0145,1.0,jdrasil-b100-n1
linkage_15.edge,networks,atmost2000,5,79.9711,1.0,jdrasil-b125-n1
linkage_15.edge,networks,atmost2000,5,85.9862,1.0,jdrasil-b150-n1
linkage_15.edge,networks,atmost2000,5,128.954,1.0,tcs-b100-n1
linkage_19.edge,networks,atmost1000,2,5.5721,1.0,htd-b100-n1
linkage_19.edge,networks,atmost1000,2,7.9319,1.0,htd-b150-n1
linkage_19.edge,networks,atmost1000,2,10.8226,1.0,tcs-b50-n1
linkage_19.edge,networks,atmost1000,2,12.2844,1.0,tcs-b75-n1
linkage_19.edge,networks,atmost1000,2,20.1469,1.0,jdrasil-b50-n1
linkage_19.edge,networks,atmost1000,2,38.9855,1.0,jdrasil-b75-n1
linkage_19.edge,networks,atmost1000,2,54.3462,1.0,jdrasil-b100-n1
linkage_19.edge,networks,atmost1000,2,56.2386,1.0,jdrasil-b75t1800-n1
linkage_19.edge,networks,atmost1000,2,61.7383,1.0,jdrasil-b125-n1
linkage_19.edge,networks,atmost1000,2,63.4751,1.0,tcs-b100-n1
linkage_19.edge,networks,atmost1000,2,66.693,1.0,jdrasil-b150-n1
linkage_19.edge,networks,atmost1000,2,267.647,1.0,tcs-b125-n1
linkage_19.edge,networks,atmost1000,2,268.252,1.0,tcs-b150-n1
linkage_22.edge,networks,atmost1000,3,12.2684,1.0,tcs-b50-n1
linkage_22.edge,networks,atmost1000,3,18.0774,1.0,tcs-b75-n1
linkage_22.edge,networks,atmost1000,3,23.4051,1.0,jdrasil-b50-n1
linkage_22.edge,networks,atmost1000,3,26.5381,1.0,jdrasil-b75-n1
linkage_22.edge,networks,atmost1000,3,39.4851,1.0,jdrasil-b100-n1
linkage_22.edge,networks,atmost1000,3,39.7575,1.0,jdrasil-b75t1800-n1
linkage_22.edge,networks,atmost1000,3,51.7306,1.0,jdrasil-b125-n1
linkage_22.edge,networks,atmost1000,3,54.8842,1.0,jdrasil-b150-n1
linkage_22.edge,networks,atmost1000,3,1029.48,1.0,tcs-b100-n1
linkage_22.edge,networks,atmost1000,3,2112.76,1.0,tcs-b150-n1
linkage_22.edge,networks,atmost1000,3,2161.85,1.0,tcs-b125-n1
linkage_23.edge,networks,atmost2000,1,4.7329,1.0,htd-b100-n1
linkage_23.edge,networks,atmost2000,1,4.7382,1.0,htd-b150-n1
linkage_23.edge,networks,atmost2000,1,12.0371,1.0,tcs-b50-n1
linkage_23.edge,networks,atmost2000,1,12.6959,1.0,tcs-b75-n1
linkage_23.edge,networks,atmost2000,1,19.7142,1.0,tcs-b100-n1
linkage_23.edge,networks,atmost2000,1,20.829,1.0,jdrasil-b50-n1
linkage_23.edge,networks,atmost2000,1,21.5893,1.0,jdrasil-b75-n1
linkage_23.edge,networks,atmost2000,1,22.3326,1.0,jdrasil-b75t1800-n1
linkage_23.edge,networks,atmost2000,1,23.0149,1.0,jdrasil-b150-n1
linkage_23.edge,networks,atmost2000,1,23.4814,1.0,jdrasil-b100-n1
linkage_23.edge,networks,atmost2000,1,26.2977,1.0,jdrasil-b125-n1
linkage_23.edge,networks,atmost2000,1,194.667,1.0,tcs-b150-n1
linkage_23.edge,networks,atmost2000,1,199.263,1.0,tcs-b125-n1
linkage_24.edge,networks,atmost2000,1,24.546,1.0,tcs-b75-n1
linkage_24.edge,networks,atmost2000,1,29.2188,1.0,jdrasil-b50-n1
linkage_24.edge,networks,atmost2000,1,35.6113,1.0,jdrasil-b75-n1
linkage_24.edge,networks,atmost2000,1,47.0525,1.0,tcs-b150-n1
linkage_24.edge,networks,atmost2000,1,47.6367,1.0,tcs-b125-n1
linkage_24.edge,networks,atmost2000,1,49.7054,1.0,tcs-b100-n1
linkage_24.edge,networks,atmost2000,2,21.5429,1.0,tcs-b50-n1
linkage_24.edge,networks,atmost2000,2,37.6089,1.0,jdrasil-b100-n1
linkage_24.edge,networks,atmost2000,2,38.5937,1.0,jdrasil-b125-n1
linkage_24.edge,networks,atmost2000,2,39.1635,1.0,jdrasil-b150-n1
linkage_24.edge,networks,atmost2000,2,39.7251,1.0,jdrasil-b75t1800-n1
linkage_25.edge,networks,atmost2000,1,3.9331,1.0,htd-b150-n1
linkage_25.edge,networks,atmost2000,1,4781.87,1.0,tcs-b125-n1
linkage_25.edge,networks,atmost2000,4,37.967,1.0,tcs-b75-n1
linkage_25.edge,networks,atmost2000,4,44.7175,1.0,jdrasil-b50-n1
linkage_25.edge,networks,atmost2000,4,55.2208,1.0,jdrasil-b75-n1
linkage_25.edge,networks,atmost2000,5,8.8397,1.0,htd-b100-n1
linkage_25.edge,networks,atmost2000,5,167.749,1.0,jdrasil-b75t1800-n1
linkage_25.edge,networks,atmost2000,5,180.935,1.0,jdrasil-b100-n1
linkage_25.edge,networks,atmost2000,5,315.375,1.0,tcs-b100-n1
linkage_27.edge,networks,atmost1000,1,11.7526,1.0,tcs-b50-n1
linkage_27.edge,networks,atmost1000,3,34.1614,1.0,jdrasil-b50-n1
linkage_27.edge,networks,atmost1000,3,48.9631,1.0,tcs-b75-n1
linkage_27.edge,networks,atmost1000,3,57.952,1.0,jdrasil-b75-n1
linkage_27.edge,networks,atmost1000,3,71.234,1.0,jdrasil-b100-n1
linkage_27.edge,networks,atmost1000,3,72.2488,1.0,jdrasil-b75t1800-n1
linkage_27.edge,networks,atmost1000,3,285.582,1.0,jdrasil-b125-n1
linkage_27.edge,networks,atmost1000,3,535.676,1.0,jdrasil-b150-n1
linkage_27.edge,networks,atmost1000,3,690.166,1.0,tcs-b100-n1
log-1.cnf.edge,networks,atmost1000,1,25.3884,1.0,tcs-b75-n1
log-1.cnf.edge,networks,atmost1000,1,63.1368,1.0,jdrasil-b75-n1
log-1.cnf.edge,networks,atmost1000,1,6439.34,1.0,tcs-b100-n1
log-1.cnf.edge,networks,atmost1000,2,90.3108,1.0,jdrasil-b75t1800-n1
log-1.cnf.edge,networks,atmost1000,2,100.268,1.0,jdrasil-b100-n1
log-1.cnf.edge,networks,atmost1000,2,1280.27,1.0,jdrasil-b125-n1
long-island-bus_20110825_1140.gml.lp.gr,transit,atmost500,1,5.3801,1.0,tcs-b50-n1
long-island-bus_20110825_1140.gml.lp.gr,transit,atmost500,1,5.6496,1.0,tcs-b100-n1
long-island-bus_20110825_1140.gml.lp.gr,transit,atmost500,1,5.6589,1.0,tcs-b150-n1
long-island-bus_20110825_1140.gml.lp.gr,transit,atmost500,1,5.7193,1.0,tcs-b125-n1
long-island-bus_20110825_1140.gml.lp.gr,transit,atmost500,1,5.9132,1.0,tcs-b75-n1
long-island-bus_20110825_1140.gml.lp.gr,transit,atmost500,1,10.4089,1.0,jdrasil-b50-n1
long-island-bus_20110825_1140.gml.lp.gr,transit,atmost500,1,10.7985,1.0,jdrasil-b75-n1
long-island-bus_20110825_1140.gml.lp.gr,transit,atmost500,1,11.4579,1.0,jdrasil-b100-n1
long-island-bus_20110825_1140.gml.lp.gr,transit,atmost500,1,12.2559,1.0,jdrasil-b75t1800-n1
long-island-bus_20110825_1140.gml.lp.gr,transit,atmost500,1,12.5009,1.0,jdrasil-b150-n1
long-island-bus_20110825_1140.gml.lp.gr,transit,atmost500,1,12.5933,1.0,jdrasil-b125-n1
los_angeles_2016-01.gml.lp.gr,transit,atmost2000,1,8.297,1.0,htd-b100-n1
los_angeles_2016-01.gml.lp.gr,transit,atmost2000,1,33.9023,1.0,tcs-b100-n1
los_angeles_2016-01.gml.lp.gr,transit,atmost2000,4,2307.89,1.0,jdrasil-b125-n1
los_angeles_2016-01.gml.lp.gr,transit,atmost2000,5,116.287,1.0,jdrasil-b100-n1
los_angeles_2016-01.gml.lp.gr,transit,atmost2000,5,125.77,1.0,jdrasil-b75t1800-n1
los_angeles_2016-01.gml.lp.gr,transit,atmost2000,6,302.161,1.0,tcs-b125-n1
louisville_ky_2015-12-22.gml.lp.gr,transit,atmost1000,1,11.1409,1.0,tcs-b75-n1
louisville_ky_2015-12-22.gml.lp.gr,transit,atmost1000,1,11.4474,1.0,tcs-b125-n1
louisville_ky_2015-12-22.gml.lp.gr,transit,atmost1000,1,11.7296,1.0,tcs-b150-n1
louisville_ky_2015-12-22.gml.lp.gr,transit,atmost1000,1,11.9693,1.0,tcs-b100-n1
louisville_ky_2015-12-22.gml.lp.gr,transit,atmost1000,1,14.4102,1.0,tcs-b50-n1
madison_wi_2016-01.gml.lp.gr,transit,atmost1000,1,6.433,1.0,tcs-b150-n1
madison_wi_2016-01.gml.lp.gr,transit,atmost1000,1,6.8502,1.0,tcs-b75-n1
madison_wi_2016-01.gml.lp.gr,transit,atmost1000,1,7.3317,1.0,tcs-b100-n1
madison_wi_2016-01.gml.lp.gr,transit,atmost1000,1,7.3577,1.0,tcs-b125-n1
madison_wi_2016-01.gml.lp.gr,transit,atmost1000,1,7.5009,1.0,tcs-b50-n1
madison_wi_2016-01.gml.lp.gr,transit,atmost1000,2,17.4053,1.0,jdrasil-b50-n1
madison_wi_2016-01.gml.lp.gr,transit,atmost1000,2,18.1196,1.0,jdrasil-b100-n1
madison_wi_2016-01.gml.lp.gr,transit,atmost1000,2,18.2552,1.0,jdrasil-b125-n1
madison_wi_2016-01.gml.lp.gr,transit,atmost1000,2,19.2233,1.0,jdrasil-b150-n1
madison_wi_2016-01.gml.lp.gr,transit,atmost1000,2,19.2733,1.0,jdrasil-b75t1800-n1
madison_wi_2016-01.gml.lp.gr,transit,atmost1000,2,19.6902,1.0,jdrasil-b75-n1
madrid_spain_2016-01.gml.lp.gr,transit,atmost2000,1,11.9649,1.0,tcs-b50-n1
madrid_spain_2016-01.gml.lp.gr,transit,atmost2000,1,16.6259,1.0,jdrasil-b50-n1
madrid_spain_2016-01.gml.lp.gr,transit,atmost2000,1,17.9717,1.0,tcs-b75-n1
madrid_spain_2016-01.gml.lp.gr,transit,atmost2000,1,26.4425,1.0,jdrasil-b75-n1
madrid_spain_2016-01.gml.lp.gr,transit,atmost2000,1,650.251,1.0,tcs-b100-n1
madrid_spain_2016-01.gml.lp.gr,transit,atmost2000,1,2586.53,1.0,jdrasil-b75t1800-n1
massachusetts-archiver_20151219_0121.gml.lp.gr,transit,atmost2000,5,38.8402,1.0,tcs-b75-n1
massachusetts-archiver_20151219_0121.gml.lp.gr,transit,atmost2000,6,76.0856,1.0,jdrasil-b75-n1
massachusetts-archiver_20151219_0121.gml.lp.gr,transit,atmost2000,6,126.074,1.0,jdrasil-b100-n1
massachusetts-archiver_20151219_0121.gml.lp.gr,transit,atmost2000,6,136.88,1.0,jdrasil-b75t1800-n1
massachusetts-archiver_20151219_0121.gml.lp.gr,transit,atmost2000,6,187.643,1.0,jdrasil-b125-n1
massachusetts-archiver_20151219_0121.gml.lp.gr,transit,atmost2000,6,220.802,1.0,jdrasil-b150-n1
massachusetts-archiver_20151219_0121.gml.lp.gr,transit,atmost2000,6,997.935,1.0,tcs-b100-n1
massachusetts_bay_2015-12.gml.lp.gr,transit,atmost2000,4,76.941,1.0,tcs-b75-n1
massachusetts_bay_2015-12.gml.lp.gr,transit,atmost2000,5,101.862,1.0,jdrasil-b75-n1
massachusetts_bay_2015-12.gml.lp.gr,transit,atmost2000,6,199.829,1.0,jdrasil-b100-n1
massachusetts_bay_2015-12.gml.lp.gr,transit,atmost2000,6,210.175,1.0,jdrasil-b75t1800-n1
massachusetts_bay_2015-12.gml.lp.gr,transit,atmost2000,6,1369.85,1.0,jdrasil-b125-n1
massachusetts_bay_2015-12.gml.lp.gr,transit,atmost2000,7,2213.58,1.0,tcs-b100-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,5.927,1.0,tcs-b50-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,6.4301,1.0,tcs-b150-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,6.6418,1.0,tcs-b75-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,6.8911,1.0,tcs-b100-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,7.0097,1.0,tcs-b125-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,8.8305,1.0,jdrasil-b50-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,9.429,1.0,jdrasil-b125-n1
massachusetts_pvrta_2009-10-22.gml.lp.gr,transit,atmost1000,1,10.0406,1.0,jdrasil-b150-n1
